delta_target,vix_threshold,entry_date,expiry,actual_dte,strike,put_entry_delta,put_entry_mid,put_entry_bid,vix_on_entry,exit_date,exit_price,exit_type,days_held,short_pnl,short_pnl_worst,pnl_pct,pnl_pct_worst,margin_reg_t,roc,annualized_roc,breakeven_pct,is_win,is_open,split_flag,missing_exit_data
0.1,,2018-04-13,2018-05-11,28,13.5,-0.1138,0.255,0.22,17.41,2018-05-11,1.42,expiry,28,-116.5,-120.0,-4.568627450980392,-5.454545454545454,295.5,-0.3942470389170897,-5.139291757312061,0.01888888888888889,False,False,False,False
0.1,,2018-04-20,2018-05-18,28,12.0,-0.1251,0.265,0.24,16.88,2018-04-25,0.125,early,5,14.000000000000002,11.5,0.5283018867924529,0.4791666666666667,266.5,0.0525328330206379,3.8348968105065664,0.022083333333333333,True,False,False,False
0.1,,2018-04-27,2018-05-25,28,11.5,-0.1045,0.185,0.16,15.41,2018-05-25,0.25,expiry,28,-6.5,-9.0,-0.35135135135135137,-0.5625,248.50000000000003,-0.026156941649899394,-0.34097441793618855,0.01608695652173913,False,False,False,False
0.1,,2018-05-04,2018-06-01,28,11.0,-0.0916,0.14,0.12,14.77,2018-05-30,0.04,early,26,10.0,7.999999999999999,0.7142857142857142,0.6666666666666666,234.00000000000003,0.04273504273504273,0.5999342537804075,0.012727272727272728,True,False,False,False
0.1,,2018-05-11,2018-06-08,28,9.5,-0.0915,0.105,0.08,12.65,2018-05-29,0.04,early,18,6.5,4.0,0.6190476190476191,0.5,200.5,0.032418952618453865,0.6573843169853144,0.011052631578947368,True,False,False,False
0.1,,2018-05-18,2018-06-15,28,9.0,-0.0868,0.105,0.1,13.42,2018-05-29,0.04,early,11,6.5,6.000000000000001,0.6190476190476191,0.6000000000000001,190.5,0.03412073490813648,1.1321880219518015,0.011666666666666665,True,False,False,False
0.1,,2018-05-25,2018-06-22,28,9.0,-0.142,0.2,0.18,13.22,2018-05-30,0.09,early,5,11.000000000000002,9.0,0.55,0.5,200.0,0.05500000000000001,4.015000000000001,0.022222222222222223,True,False,False,False
0.1,,2018-06-01,2018-06-29,28,9.0,-0.1116,0.16,0.15,13.46,2018-06-21,0.05,early,20,11.0,10.0,0.6875,0.6666666666666666,196.0,0.05612244897959184,1.024234693877551,0.017777777777777778,True,False,False,False
0.1,,2018-06-08,2018-07-06,28,8.0,-0.102,0.11,0.1,12.18,2018-06-19,0.045,early,11,6.5,5.500000000000001,0.5909090909090909,0.55,171.0,0.038011695906432746,1.261297182349814,0.01375,True,False,False,False
0.1,,2018-06-15,2018-07-13,28,7.5,-0.0812,0.08,0.06,11.98,2018-06-19,0.04,early,4,4.0,1.9999999999999998,0.5,0.3333333333333333,158.0,0.02531645569620253,2.310126582278481,0.010666666666666666,True,False,False,False
0.1,,2018-06-22,2018-07-20,28,8.0,-0.0929,0.105,0.1,13.77,2018-06-26,0.03,early,4,7.5,7.000000000000001,0.7142857142857143,0.7000000000000001,170.5,0.04398826979472141,4.013929618768329,0.013125,True,False,False,False
0.1,,2018-06-29,2018-07-27,28,9.0,-0.0914,0.145,0.11,16.09,2018-07-27,0.01,early,28,13.499999999999998,10.0,0.9310344827586207,0.9090909090909091,194.5,0.06940874035989716,0.9047925082629452,0.01611111111111111,True,False,False,False
0.1,,2018-07-06,2018-08-03,28,7.5,-0.0947,0.255,0.01,13.37,2018-07-09,0.055,early,3,20.0,-4.5,0.7843137254901961,-4.5,175.5,0.11396011396011396,13.865147198480534,0.034,True,False,False,False
0.1,,2018-07-13,2018-08-10,28,6.5,-0.0651,0.12,0.01,12.18,2018-08-10,0.015,early,28,10.5,-0.49999999999999994,0.875,-0.49999999999999994,142.0,0.07394366197183098,0.9639084507042253,0.01846153846153846,True,False,False,False
0.1,,2018-07-20,2018-08-17,28,7.0,-0.0664,0.065,0.06,12.86,2018-07-27,0.015,early,7,5.0,4.5,0.7692307692307693,0.75,146.5,0.034129692832764506,1.779619697708435,0.009285714285714286,True,False,False,False
0.1,,2018-07-27,2018-08-24,28,7.5,-0.0871,0.12,0.09,13.03,2018-08-13,0.06,early,17,6.0,3.0,0.5,0.3333333333333333,162.0,0.037037037037037035,0.7952069716775598,0.016,True,False,False,False
0.1,,2018-08-03,2018-08-31,28,7.0,-0.0948,0.09,0.07,11.64,2018-08-13,0.045,early,10,4.5,2.500000000000001,0.5,0.3571428571428572,149.0,0.030201342281879196,1.1023489932885906,0.012857142857142857,True,False,False,False
0.1,,2018-08-10,2018-09-07,28,7.0,-0.1177,0.14,0.11,13.16,2018-08-15,0.065,early,5,7.500000000000001,4.5,0.5357142857142857,0.4090909090909091,154.0,0.048701298701298704,3.5551948051948052,0.02,True,False,False,False
0.1,,2018-08-17,2018-09-14,28,6.5,-0.0689,0.06,0.03,12.64,2018-08-24,0.03,early,7,3.0,0.0,0.5,0.0,136.0,0.022058823529411766,1.1502100840336136,0.00923076923076923,True,False,False,False
