date,t,sym,kind,out_of_play,gated,px,stop,tags,spy,rs_spy,rs_grp,ext21,level_type,day_state_logged,stopped,t_stop,R,mfe_R,risk_pct
2026-09-08,13:54,NET,BIR,False,True,286.93,290.51,STOP IN NOISE|STRONGEST IN GROUP|[MA],0.04,3.2,2.7,-0.1,MA,,False,,0.7,0.87,1.25
2026-09-08,14:04,PANW,BIR,False,True,336.64,341.02,STOP IN NOISE|[MA],0.01,1.3,0.3,-1.0,MA,,False,,-0.05,0.55,1.3
2026-09-08,14:44,NTRA,FBO,False,True,327.37,332.48,[PRICE],0.0,0.1,-0.2,1.0,PRICE,,False,,0.59,0.82,1.56
2026-09-08,15:57,BMNR,UR,False,True,24.86,24.2,undercut PDL,-0.19,0.1,3.2,1.8,,,False,,-0.11,0.02,2.65
2026-09-09,09:41,GOOGL,UR,False,False,330.17,328.15,undercut PDL|still below 9 EMA,0.01,-2.2,-2.2,-2.1,,,True,10:03,-1.0,0.1,0.61
2026-09-09,09:45,QBTS,UR,False,True,17.4,17.11,undercut PDL,-0.04,-1.2,0.6,-0.8,,,True,10:16,-1.0,0.52,1.67
2026-09-09,09:49,AMD,ORB9,False,False,519.59,515.0,,0.01,,,2.5,,,False,,0.31,1.57,0.88
2026-09-09,09:49,CBRS,UR,False,False,200.5,195.61,undercut PDL,0.01,0.6,-2.0,0.1,,,True,15:49,-1.0,0.82,2.44
2026-09-09,09:49,SKHY,ORB9,False,False,193.99,192.44,,0.01,,,4.2,,,False,,3.02,3.79,0.8
2026-09-09,09:53,AMZN,UR,False,False,252.76,250.89,undercut PDL|still below 9 EMA,0.02,-1.4,-1.2,-1.3,,,True,11:24,-1.0,0.2,0.74
2026-09-09,09:53,HNGE,UR,False,False,91.68,89.07,undercut PDL,0.02,-0.8,4.2,0.6,,,False,,-0.17,0.54,2.85
2026-09-09,09:54,BMNR,FBO,False,False,24.96,25.74,[PRICE],-0.0,1.1,0.0,1.7,PRICE,,False,,0.96,1.08,3.12
2026-09-09,09:54,IREN,UR,False,True,46.77,46.01,undercut PDL,-0.0,-0.1,-1.1,1.9,,,True,10:52,-1.0,0.11,1.62
2026-09-09,09:54,P,FBO,False,False,99.88,104.11,[PRICE],-0.0,-1.0,-1.3,0.2,PRICE,,False,,0.66,0.75,4.24
2026-09-09,09:54,PANW,BIR,False,False,335.88,341.42,STOP IN NOISE|[MA],-0.0,-0.0,-2.9,-1.0,MA,,False,,0.14,0.55,1.65
2026-09-09,09:54,TSM,UR,False,True,437.4,434.46,deep flush,-0.0,-0.1,-2.0,2.0,,,True,11:11,-1.0,0.63,0.67
2026-09-09,09:56,ASML,UR,False,False,1741.27,1727.03,undercut PDL,0.0,-1.1,-3.3,0.3,,,True,11:23,-1.0,0.68,0.82
2026-09-09,09:57,TXG,UR,False,False,64.91,63.5,deep flush,0.01,-0.8,-2.1,1.4,,,False,,1.68,1.92,2.17
2026-09-09,09:59,DELL,ORB9,False,False,561.65,558.2,light vol,0.04,,,3.2,,,True,10:07,-1.0,-0.1,0.61
2026-09-09,09:59,MRVL,ORB9,False,False,240.29,238.7,light vol,0.04,,,1.6,,,True,10:15,-1.0,1.0,0.66
2026-09-09,09:59,NET,ORB9,False,False,308.07,306.78,light vol,0.04,,,1.3,,,True,10:00,-1.0,0.29,0.42
2026-09-09,09:59,NTRA,FBO,False,True,326.34,331.74,[PRICE],0.04,0.9,0.1,0.8,PRICE,,True,15:56,-1.0,0.6,1.65
2026-09-09,10:00,HALO,UR,False,False,108.22,106.83,opened below|still below 9 EMA,0.01,0.2,-0.5,1.5,,,True,15:01,-1.0,0.05,1.28
2026-09-09,10:04,AMZN,BIR,False,True,252.12,255.2,[MA],0.0,-1.6,-1.4,-1.4,MA,,False,,-0.12,0.48,1.22
2026-09-09,10:04,TXG,FBO,False,True,64.49,66.38,[PRICE],0.0,-1.4,-2.3,1.2,PRICE,,True,11:00,-1.0,0.37,2.93
2026-09-09,10:09,GH,BIR,False,True,164.09,168.76,STRONGEST IN GROUP|[PRICE],0.03,2.2,2.3,0.3,PRICE,,False,,0.29,0.39,2.85
2026-09-09,10:09,GH,FBO,False,True,164.09,168.76,STRONGEST IN GROUP|[PRICE],0.03,2.2,2.3,0.3,PRICE,,False,,0.29,0.39,2.85
2026-09-09,10:09,IBIT,FBO,False,True,44.7,45.2,[PRICE],0.03,0.9,1.2,2.4,PRICE,,False,,0.82,1.08,1.12
2026-09-09,10:09,MU,ORB9,False,False,1037.73,1035.6,light vol,0.03,,,2.1,,,True,10:16,-1.0,2.19,0.21
2026-09-09,10:09,TGTX,FBO,False,True,55.89,57.4,[PRICE],0.03,0.5,0.4,0.7,PRICE,,False,,0.83,1.09,2.7
2026-09-09,10:14,AAPL,FBO,False,True,315.54,318.81,[PRICE],0.01,0.1,0.7,-0.2,PRICE,,True,14:55,-1.0,1.72,1.04
2026-09-09,10:14,ALAB,BIR,False,True,305.63,311.61,STOP IN NOISE|STRONGEST IN GROUP|[MA],0.01,6.1,4.2,0.4,MA,,False,,0.91,1.17,1.96
2026-09-09,10:14,CF,FBO,False,True,136.12,139.9,[PRICE],0.01,1.6,,1.6,PRICE,,False,,-0.53,0.11,2.78
2026-09-09,10:19,AAPL,BIR,False,False,314.67,318.81,[MA],-0.09,-0.1,0.5,-0.3,MA,,True,14:55,-1.0,1.15,1.32
2026-09-09,10:19,AXTI,FBO,False,False,69.54,74.7,[PRICE],-0.09,0.3,-1.6,0.6,PRICE,,False,,0.12,0.26,7.42
2026-09-09,10:19,LITE,FBO,False,False,999.51,1027.9,STOP IN NOISE|[PRICE],-0.09,2.5,1.3,1.8,PRICE,,False,,0.39,0.41,2.84
2026-09-09,10:19,OKTA,FBO,False,True,169.44,174.64,STRONGEST IN GROUP|[PRICE],-0.09,1.5,1.9,1.8,PRICE,,False,,-0.64,0.28,3.07
2026-09-09,10:24,GH,FBO,False,True,163.81,168.76,STRONGEST IN GROUP|[PRICE],-0.15,2.2,2.5,0.2,PRICE,,False,,0.22,0.32,3.02
2026-09-09,10:28,UNH,UR,False,False,387.12,378.08,undercut PDL|still below 9 EMA,0.03,-3.1,-3.6,-1.6,,,False,,0.66,0.95,2.34
2026-09-09,10:49,FTNT,BIR,False,True,158.16,159.49,STOP IN NOISE|[MA],0.01,0.7,-2.3,-0.1,MA,,False,,0.71,1.43,0.84
2026-09-09,10:49,HALO,FBO,False,True,107.66,109.08,[PRICE],0.01,-0.3,-0.2,1.3,PRICE,,False,,0.21,0.73,1.32
2026-09-09,10:49,PLTR,BIR,False,True,170.92,172.58,STOP IN NOISE|[MA],0.01,0.7,0.5,-0.1,MA,,False,,0.85,0.91,0.97
2026-09-09,10:53,DINO,UR,False,True,107.66,106.3,undercut PDL,-0.0,-0.3,-2.6,2.6,,,False,,0.33,0.61,1.26
2026-09-09,10:59,NTRA,UR,False,False,326.05,321.19,undercut PDL,0.02,0.9,0.6,0.8,,,False,,0.88,1.2,1.49
2026-09-09,11:00,HOOD,UR,False,False,118.59,116.25,undercut PDL,0.07,1.3,0.5,2.0,,,True,11:21,-1.0,0.01,1.97
2026-09-09,11:06,ILMN,UR,False,True,206.78,203.6,undercut PDL|still below 9 EMA,-0.12,-1.6,-2.8,-0.4,,,False,,-0.55,0.62,1.54
2026-09-09,11:09,DRAM,FBO,False,False,61.7,62.82,[PRICE],-0.17,1.5,-2.4,2.5,PRICE,,False,,0.14,0.47,1.82
2026-09-09,11:19,TER,FBO,False,False,377.72,385.14,STOP IN NOISE|[PRICE],-0.16,2.0,0.3,0.7,PRICE,,False,,-0.8,0.34,1.96
2026-09-09,11:49,FTNT,FBO,False,False,157.59,159.49,STOP IN NOISE|[PRICE],-0.09,0.6,-3.0,-0.2,PRICE,,False,,0.2,0.7,1.21
2026-09-09,11:58,RVMD,UR,False,True,210.28,204.46,undercut PDL,-0.12,1.9,1.4,0.4,,,False,,-0.45,0.05,2.77
2026-09-09,15:04,AAPL,BIR,False,False,316.14,319.83,[MA],-0.01,0.4,1.1,-0.1,MA,,False,,0.2,0.34,1.17
2026-09-10,09:40,ANET,UR,False,False,191.81,187.89,undercut PDL|still below 9 EMA,0.06,-0.1,1.2,0.0,,LONG,False,,-0.71,0.31,2.04
2026-09-10,09:40,ASML,UR,False,False,1695.78,1681.58,undercut PDL|still below 9 EMA,0.06,-1.4,0.6,-0.8,,LONG,False,,-0.59,1.47,0.84
2026-09-10,09:40,TER,UR,False,False,371.85,366.31,undercut PDL,0.06,-2.6,-0.8,0.3,,LONG,True,09:52,-1.0,0.08,1.49
2026-09-10,09:40,TSLA,UR,False,False,363.52,357.68,undercut PDL,0.06,-0.6,-0.9,0.7,,LONG,False,,0.02,0.97,1.61
2026-09-10,09:42,MSFT,UR,False,False,488.58,486.0,undercut PDL|still below 9 EMA,0.04,-0.1,-0.1,-0.1,,LONG,False,,1.52,2.3,0.53
2026-09-10,09:45,AXTI,UR,False,False,67.04,64.73,undercut PDL,0.04,-2.2,0.6,0.2,,LONG,True,15:14,-1.0,0.8,3.45
2026-09-10,09:45,WDC,UR,False,False,465.22,457.11,undercut PDL,0.04,-3.0,0.0,-0.2,,LONG,True,12:35,-1.0,0.74,1.74
2026-09-10,09:54,AAOI,BIR,False,False,104.95,109.86,[MA],-0.12,-2.1,-0.7,-0.9,MA,SHORT,False,,0.33,0.4,4.68
2026-09-10,09:54,AMD,BIR,False,False,506.27,518.17,[SWING HIGH],-0.12,-2.2,1.3,1.4,SWING HIGH,SHORT,False,,0.24,0.29,2.35
2026-09-10,10:04,UNH,BIR,False,False,395.75,400.15,[MA],-0.09,1.4,1.3,-0.4,MA,SHORT,False,,1.7,1.85,1.11
2026-09-10,10:09,PANW,BIR,False,False,340.2,345.74,STOP IN NOISE|[MA],-0.14,2.3,0.4,-0.6,MA,SHORT,False,,0.33,0.66,1.63
2026-09-10,10:18,PLTR,UR,False,True,167.12,164.55,undercut PDL|still below 9 EMA,-0.03,-0.8,-1.2,-0.6,,LONG,False,,-0.49,0.73,1.54
2026-09-10,10:19,PANW,FBO,False,True,337.52,345.74,[PRICE],0.02,1.3,-0.1,-0.8,PRICE,SHORT,False,,-0.1,0.12,2.44
2026-09-10,10:24,FTNT,FBO,False,True,159.12,162.05,[PRICE],0.19,1.6,0.6,0.0,PRICE,SHORT,False,,0.1,0.43,1.84
2026-09-10,10:24,PANW,FBO,False,True,338.08,345.74,[PRICE],0.19,1.3,0.1,-0.8,PRICE,SHORT,False,,-0.04,0.2,2.27
2026-09-10,10:44,P,BIR,False,True,95.68,97.68,STOP IN NOISE|[VWAP],0.09,-1.0,-2.0,-0.5,VWAP,SHORT,False,,0.76,0.81,2.09
2026-09-10,11:09,AAOI,BIR,False,True,107.45,110.7,STOP IN NOISE|[MA],0.09,0.0,0.5,-0.6,MA,SHORT,False,,1.26,1.37,3.02
2026-09-10,11:37,NVDA,UR,False,False,218.79,217.2,undercut PDL|still below 9 EMA,0.19,-1.9,0.1,-0.2,,LONG,False,,-0.25,0.25,0.73
2026-09-10,11:44,PANW,BIR,False,True,342.33,346.39,STOP IN NOISE|[MA],0.13,2.6,0.3,-0.5,MA,SHORT,False,,0.98,1.43,1.19
2026-09-10,13:28,CRCL,UR,False,False,91.42,89.5,undercut PDL|still below 9 EMA,0.02,-1.2,-1.2,0.7,,LONG,False,,-0.54,0.09,2.1
2026-09-10,09:40,AAOI,UR,True,True,108.64,103.73,undercut PDL|still below 9 EMA,0.06,1.2,0.8,-0.5,,SHORT,True,13:48,-1.0,0.23,4.52
2026-09-10,09:40,AMD,UR,True,True,511.15,507.7,deep flush,0.06,-1.4,0.7,1.7,,SHORT,True,09:50,-1.0,0.13,0.67
2026-09-10,09:40,CRWD,UR,True,True,208.72,204.27,undercut PDL|still below 9 EMA,0.06,1.0,0.2,0.0,,OUT,False,,0.02,1.34,2.13
2026-09-10,09:40,DELL,UR,True,True,525.26,517.33,undercut PDL,0.06,-1.3,-0.5,1.7,,OUT,True,09:53,-1.0,0.25,1.51
2026-09-10,09:40,DRAM,UR,True,True,59.76,58.84,undercut PDL,0.06,-2.4,0.4,1.3,,SHORT,True,09:57,-1.0,0.05,1.54
2026-09-10,09:40,FTNT,UR,True,True,158.12,154.0,undercut PDL|still below 9 EMA,0.06,1.1,0.3,-0.1,,SHORT,False,,0.17,0.94,2.61
2026-09-10,09:40,GLW,UR,True,True,166.25,163.5,undercut PDL,0.06,-0.8,-2.0,1.6,,OUT,True,12:39,-1.0,0.81,1.65
2026-09-10,09:40,HPE,UR,True,True,57.52,56.6,deep flush,0.06,-1.8,-1.2,1.3,,OUT,True,10:04,-1.0,0.43,1.6
2026-09-10,09:40,IBIT,UR,True,True,43.57,43.42,undercut PDL|still below 9 EMA,0.06,-1.1,-0.4,1.1,,OUT,False,,0.63,2.17,0.34
2026-09-10,09:40,LRCX,UR,True,True,304.6,302.14,undercut PDL|still below 9 EMA,0.06,-3.0,-1.2,-0.4,,OUT,True,09:48,-1.0,0.41,0.81
2026-09-10,09:40,MRVL,UR,True,True,233.68,228.0,deep flush,0.06,-0.0,2.0,0.9,,OUT,True,12:35,-1.0,0.14,2.43
2026-09-10,09:40,MU,UR,True,True,997.44,982.12,undercut PDL,0.06,-2.4,0.3,1.0,,OUT,True,11:18,-1.0,0.1,1.54
2026-09-10,09:40,NBIS,UR,True,True,235.0,230.79,undercut PDL,0.06,-1.7,0.5,0.9,,OUT,True,09:44,-1.0,0.03,1.79
2026-09-10,09:40,NTRA,UR,True,True,324.54,320.65,undercut PDL|still below 9 EMA,0.06,-1.2,-0.4,0.5,,OUT,False,,0.47,1.71,1.2
2026-09-10,09:40,ORCL,UR,True,True,158.76,156.31,undercut PDL,0.06,-1.3,-1.4,1.5,,OUT,True,09:52,-1.0,0.2,1.54
2026-09-10,09:40,P,UR,True,True,96.88,94.77,undercut PDL|still below 9 EMA,0.06,0.3,0.4,-0.3,,SHORT,True,12:22,-1.0,0.11,2.18
2026-09-10,09:40,QBTS,UR,True,True,17.0,16.62,undercut PDL|still below 9 EMA,0.06,-0.2,-0.3,-1.2,,SHORT,True,10:17,-1.0,0.2,2.24
2026-09-10,09:40,RVMD,UR,True,True,204.95,203.01,undercut PDL|still below 9 EMA,0.06,-0.8,0.1,-0.3,,OUT,True,15:07,-1.0,1.49,0.95
2026-09-10,09:40,TSM,UR,True,True,427.7,425.31,undercut PDL,0.06,-1.2,0.6,0.7,,OUT,True,09:51,-1.0,0.14,0.56
2026-09-10,09:40,TXG,UR,True,True,65.33,64.03,deep flush,0.06,-2.4,-1.8,1.3,,OUT,False,,0.83,1.82,1.99
2026-09-10,09:41,DE,UR,True,True,677.66,671.4,undercut PDL,0.05,0.6,,1.4,,OUT,False,,0.03,0.69,0.92
2026-09-10,09:42,CRM,UR,True,True,245.1,242.46,undercut PDL|still below 9 EMA,0.04,0.9,1.1,1.7,,OUT,True,14:06,-1.0,1.29,1.08
2026-09-10,09:43,CBRS,UR,True,True,193.05,190.5,undercut PDL|still below 9 EMA,0.05,-1.1,0.1,-0.4,,OUT,True,09:50,-1.0,0.11,1.32
2026-09-10,09:43,HALO,UR,True,True,107.0,106.36,undercut PDL|still below 9 EMA,0.05,0.1,0.6,1.0,,OUT,False,,0.03,1.48,0.6
2026-09-10,09:44,ADBE,UR,True,True,252.71,249.51,undercut PDL|still below 9 EMA,0.0,-0.3,-0.7,-1.8,,OUT,True,12:06,-1.0,0.38,1.27
2026-09-10,09:45,LITE,UR,True,True,978.53,951.13,undercut PDL,0.04,-0.5,-0.0,1.3,,OUT,True,12:09,-1.0,0.43,2.8
2026-09-10,09:46,COHR,UR,True,True,305.74,290.26,undercut PDL,0.07,1.2,1.9,0.6,,OUT,False,,-0.81,0.27,5.06
2026-09-10,09:49,OKTA,ORB9,True,True,177.74,174.9,light vol,0.05,,,2.6,,OUT,True,11:13,-1.0,0.6,1.6
2026-09-10,09:49,SPCX,ORB9,True,True,152.49,151.22,,0.05,,,1.6,,OUT,True,10:08,-1.0,1.74,0.83
2026-09-10,09:51,HOOD,UR,True,True,113.63,111.95,undercut PDL,-0.11,-0.8,0.0,1.0,,OUT,False,,-0.17,1.59,1.48
2026-09-10,09:54,AAPL,BIR,True,True,319.1,323.83,STRONGEST IN GROUP|[PRICE],-0.12,1.9,1.6,0.4,PRICE,OUT,True,11:30,-1.0,0.27,1.48
2026-09-10,09:54,AAPL,FBO,True,True,319.1,323.83,STRONGEST IN GROUP|[PRICE],-0.12,1.9,1.6,0.4,PRICE,OUT,True,11:30,-1.0,0.27,1.48
2026-09-10,09:54,CF,FBO,True,True,138.49,142.2,[PRICE],-0.12,0.9,,1.9,PRICE,OUT,False,,0.91,1.05,2.68
2026-09-10,09:54,DINO,FBO,True,True,108.74,110.71,STRONGEST IN GROUP|[PRICE],-0.12,1.2,1.5,2.7,PRICE,OUT,True,11:50,-1.0,0.69,1.81
2026-09-10,10:02,ALAB,UR,True,True,284.56,280.53,undercut PDL|still below 9 EMA,-0.06,-4.7,-2.1,-0.7,,OUT,False,,0.01,2.56,1.42
2026-09-10,10:02,QCOM,UR,True,True,172.77,171.0,undercut PDL,-0.06,-1.4,1.3,1.0,,OUT,False,,2.33,5.44,1.02
2026-09-10,10:03,ILMN,UR,True,True,203.58,200.56,undercut PDL|still below 9 EMA,-0.05,-0.1,0.1,-0.7,,OUT,False,,-0.71,0.82,1.48
2026-09-10,10:08,IREN,UR,True,True,44.19,43.45,undercut PDL,-0.14,-1.9,1.9,0.9,,OUT,False,,-0.77,2.24,1.67
2026-09-10,10:09,CRM,FBO,True,True,245.0,249.14,[PRICE],-0.14,1.1,1.0,1.7,PRICE,OUT,False,,0.46,0.79,1.69
2026-09-10,10:09,MSFT,FBO,True,True,488.64,492.58,[PRICE],-0.14,0.1,-0.6,-0.1,PRICE,LONG,True,10:37,-1.0,0.05,0.81
2026-09-10,10:09,NOW,FBO,True,True,131.79,135.31,[PRICE],-0.14,1.2,1.2,-0.0,PRICE,LONG,False,,0.18,0.31,2.67
2026-09-10,10:09,SPCX,FBO,True,True,151.21,155.47,was an ORB9 long|[PRICE],-0.14,3.2,,1.4,PRICE,OUT,False,,0.69,0.99,2.82
2026-09-10,10:13,GOOGL,UR,True,True,329.41,327.74,undercut PDL|still below 9 EMA,-0.03,0.2,-0.5,-2.2,,OUT,False,,1.95,2.29,0.51
2026-09-10,10:13,PANW,UR,True,True,339.38,330.3,undercut PDL|still below 9 EMA,-0.03,1.9,-0.0,-0.7,,SHORT,False,,-0.11,0.6,2.68
2026-09-10,10:14,SPCX,FBO,True,True,149.95,155.47,was an ORB9 long|[PRICE],-0.06,2.3,,1.2,PRICE,OUT,False,,0.31,0.53,3.68
2026-09-10,10:20,SMTC,UR,True,True,157.82,154.4,undercut PDL,0.05,-3.2,-0.5,1.8,,SHORT,False,,0.37,1.11,2.17
2026-09-10,10:28,SNDK,UR,True,True,1708.74,1683.78,undercut PDL,0.11,-2.7,0.7,1.3,,OUT,True,12:18,-1.0,0.16,1.46
2026-09-10,10:30,SKHY,UR,True,True,189.79,187.17,undercut PDL,0.1,-4.0,-1.0,3.0,,OUT,False,,-0.62,1.43,1.38
2026-09-10,10:34,RVMD,FBO,True,True,204.62,208.64,[PRICE],0.1,-1.0,-1.3,-0.3,PRICE,OUT,False,,0.27,0.5,1.96
2026-09-10,10:35,INTC,UR,True,True,100.96,99.34,undercut PDL,0.15,-4.6,-2.9,1.3,,SHORT,False,,-0.42,0.79,1.6
2026-09-10,10:44,GOOGL,BIR,True,True,330.92,332.27,STOP IN NOISE|[PRICE],0.09,0.5,-0.3,-1.9,PRICE,OUT,True,13:21,-1.0,1.18,0.41
2026-09-10,11:10,GH,UR,True,True,161.42,156.32,undercut PDL|still below 9 EMA,0.15,-0.4,-0.1,-0.1,,OUT,False,,-0.47,0.24,3.16
2026-09-10,11:11,NFLX,UR,True,True,75.83,75.03,undercut PDL|still below 9 EMA,0.12,0.2,-0.7,-1.3,,OUT,False,,0.26,0.59,1.05
2026-09-10,11:19,BE,UR,True,True,265.31,257.01,undercut PDL,0.1,-1.0,,2.1,,OUT,False,,-0.82,0.38,3.13
2026-09-10,11:19,GLW,FBO,True,True,165.78,169.25,[PRICE],0.1,-1.2,-0.3,1.5,PRICE,OUT,False,,0.78,0.84,2.09
2026-09-10,11:19,OKTA,FBO,True,True,174.46,180.38,was an ORB9 long|STRONGEST IN GROUP|[PRICE],0.1,1.4,1.7,2.2,PRICE,OUT,False,,0.57,0.78,3.39
2026-09-10,11:21,HNGE,UR,True,True,89.86,86.78,undercut PDL|still below 9 EMA,0.06,-1.1,-0.9,0.2,,OUT,False,,-0.51,0.28,3.43
2026-09-10,11:29,IWM,FBO,True,True,288.47,290.08,[PRICE],0.11,-0.3,,-3.0,PRICE,OUT,False,,0.45,0.8,0.56
2026-09-10,11:39,SKHY,ORB9,True,True,191.88,191.41,light vol,0.1,,,3.3,,OUT,True,12:11,-1.0,3.55,0.24
2026-09-10,11:54,SPCX,UR,True,True,151.68,144.89,undercut PDL,0.02,3.3,,1.5,,OUT,False,,-0.51,0.05,4.48
2026-09-10,11:58,BMNR,UR,True,True,24.24,23.36,undercut PDL|still below 9 EMA,0.02,0.6,1.6,1.0,,OUT,False,,-0.03,0.35,3.63
