i,j,date,sym,ret,held,R,ext,stop_adr,adr,ext_terc,adr_terc,gate
212,109,2019-11-04,APA,-2.4790773667077937,False,-1.2395386833538968,0.14899343630926648,0.1206124212915727,5.748262684422169,low ext,2,True
212,400,2019-11-04,CPRI,3.577552782436544,False,1.788776391218272,0.5172851590389056,0.4984779207886615,3.1938775470865863,high ext,0,False
212,491,2019-11-04,DOCU,-3.7718994816940077,False,-1.8859497408470038,0.12003204486120866,0.3558083413734613,3.407889465810273,low ext,1,True
212,511,2019-11-04,DXC,24.458000194602114,False,6.69424559040276,0.3909124798541865,1.0297217649383381,3.548129076457311,mid ext,1,True
212,547,2019-11-04,EOG,-3.2741098934012114,False,-1.6370549467006057,0.14894788621015614,0.5461777170529962,3.2796785697682838,low ext,1,False
212,597,2019-11-04,FANG,-14.734672090812095,False,-5.665641887776432,0.549914710022678,0.8391566579435503,3.099190773435784,high ext,0,False
212,605,2019-11-04,FCX,0.9090709203414038,False,0.4545354601707019,0.414697003151681,0.3928681928427528,4.242312035683139,mid ext,2,True
212,733,2019-11-04,HAL,-3.704920218210783,False,-1.3230957233595055,0.5353323648630139,0.7345227062548265,3.812258742019672,high ext,2,False
212,826,2019-11-04,IR,-2.5873425461581445,False,-1.2936712730790723,0.11029330064029971,0.32241394788134137,3.524523293843033,low ext,1,False
212,949,2019-11-04,LUMN,4.479479681534526,False,2.0381683814689113,0.7042062763696457,0.728492277141506,3.016911419496066,high ext,0,True
212,1021,2019-11-04,MOS,-3.2864085753222194,False,-1.4312651481204506,0.6078944306196543,0.6769639121599601,3.391844558602355,high ext,1,True
212,1052,2019-11-04,MTZ,-6.974199603883813,False,-1.114781330744706,0.9732848913635344,2.0618843452313493,3.034173315905305,high ext,0,False
212,1054,2019-11-04,MUR,-2.5304626131330332,True,-0.41267363868962126,1.289247510880475,1.3349671703939696,4.593276741811524,high ext,2,True
212,1143,2019-11-04,ON,-2.8200713111977027,False,-1.302634787852814,0.42486008776403883,0.6656148578155439,3.2524783219067244,mid ext,0,True
212,1313,2019-11-04,RIG,-6.8055442222213935,False,-1.2271935568619061,0.47395061949763934,0.773287477245957,7.171480415377409,mid ext,2,False
212,1401,2019-11-04,SLB,-4.413204690754569,False,-1.0954399165323139,0.4786611354846087,1.184503102818896,3.401177570141117,mid ext,1,False
212,1432,2019-11-04,SPOT,-4.278555083821233,False,-1.0794421835890229,1.4427240984608303,1.252138285348683,3.165522808113878,high ext,0,False
212,1439,2019-11-04,SRPT,11.493560592063723,False,5.436100024398432,0.392396028929384,0.523196091236819,4.041128494465052,mid ext,2,False
212,1486,2019-11-04,TDOC,-2.57214605297309,False,-0.7005835431618118,0.5226310518792723,0.9636009240242386,3.8101185264706605,high ext,2,False
212,1588,2019-11-04,URI,1.5958273041380533,True,0.6227555202337525,0.9536270687765219,0.758062571051805,3.3803623149567974,high ext,1,True
212,1645,2019-11-04,WAB,0.2373784062798867,True,0.05982400577048171,1.1227642584823636,1.2958088980130895,3.062138022958333,high ext,0,False
213,400,2019-11-05,CPRI,1.1468703878441344,False,0.5666215871049067,0.6480458578331091,0.6387860922773987,3.168587985485212,high ext,1,False
213,509,2019-11-05,DVN,-4.108423116709192,False,-2.054211558354596,0.35241866206255257,0.27766883833932154,4.074708743697954,mid ext,2,False
213,678,2019-11-05,GE,-0.017854411783480018,False,-0.007834522340568343,0.058069150993425175,0.7260143940593996,3.1389745342447597,low ext,0,False
213,824,2019-11-05,IPGP,-6.920514099848807,False,-1.4376245037320252,1.1533778299464579,1.280181830645739,3.7602890689645285,high ext,2,False
213,891,2019-11-05,KSS,-1.8420639458718857,False,-0.9210319729359429,0.433557818002181,0.4988896424593746,3.0447367701762484,mid ext,0,False
213,958,2019-11-05,M,-4.619440182723055,False,-1.1351621043627813,1.1373498667730397,1.3108372946651132,3.1044357378977105,high ext,0,False
213,1021,2019-11-05,MOS,-4.671213254723428,False,-2.335606627361714,0.2747064190354822,0.5768911100354076,3.362773603987719,mid ext,1,False
213,1052,2019-11-05,MTZ,-1.8032889599753688,False,-0.9016444799876844,0.5443690829971252,0.3232203597904217,3.2289805637308744,high ext,1,False
213,1143,2019-11-05,ON,-1.4822289881120998,False,-0.7411144940560499,0.04287912914740744,0.08575825829481488,3.2109089437469174,low ext,1,True
213,1164,2019-11-05,OVV,-6.618495219863496,False,-1.0633715821564396,1.3488054765067852,1.19012629501453,5.22975277295854,high ext,2,False
213,1401,2019-11-05,SLB,-3.3525467023685196,False,-1.6762733511842598,0.2016192081920032,0.232621418811262,3.512151855811753,mid ext,2,False
213,1439,2019-11-05,SRPT,8.285881980366106,False,1.748825985991642,0.5032808982381585,1.2887457841330445,3.676418033070039,high ext,2,False
213,1586,2019-11-05,URBN,-5.0793590959252395,False,-2.5396795479626197,0.08748752248460073,0.4046310951581967,3.0208629808403833,low ext,0,True
213,1645,2019-11-05,WAB,-0.14978107603086377,False,-0.07489053801543188,0.11377426339242765,0.21942373531640905,3.168528350255269,low ext,0,False
214,160,2019-11-06,AVTR,-6.939553872277093,False,-1.9430777314709764,0.15669114774351275,0.9575642089418115,3.7296963194665396,low ext,0,False
214,678,2019-11-06,GE,-0.47149846237292126,False,-0.22590929806692658,0.14558698626928895,0.6696933143959463,3.1165221024005154,low ext,0,False
215,67,2019-11-07,ALB,-8.699362565620861,False,-1.4146869580766357,0.7795635979247644,2.001340794480745,3.0726000527847863,high ext,0,False
215,400,2019-11-07,CPRI,-3.224902509446037,False,-1.3207231851571601,0.5520909176557794,0.7168943174051196,3.406039266571016,high ext,2,False
215,512,2019-11-07,DXCM,8.852443876091098,True,1.4922686928616085,4.3565114184565985,1.545384642232899,3.8386592490377547,high ext,2,False
215,678,2019-11-07,GE,-2.8517088225650133,False,-1.4258544112825067,0.5289972259324581,0.556842576292273,3.181290130243032,high ext,2,False
215,949,2019-11-07,LUMN,-4.156933453084044,True,-0.4794974580368331,2.13222150928001,2.7783531044495087,3.120321352165926,high ext,1,False
215,1586,2019-11-07,URBN,-2.25652387484524,False,-1.12826193742262,0.03226582511260276,0.12906740342918935,3.041342794908619,low ext,0,True
215,1645,2019-11-07,WAB,-1.3312200690135279,False,-0.6656100345067639,0.13300992142900528,0.302295826487749,3.156505674897806,low ext,1,False
216,80,2019-11-08,ALNY,-2.8280941711300467,False,-1.2068695433817855,0.05702426639402602,0.7769750038925093,3.0159663510613544,low ext,0,True
216,365,2019-11-08,CNC,4.603510632921504,False,1.3482402008671701,0.3349926690120926,1.0157802994025633,3.3614146807189917,mid ext,1,True
216,400,2019-11-08,CPRI,-4.096968969147952,False,-1.515467909222578,0.6028301192916593,0.7957340404195657,3.397410253660961,high ext,1,False
216,555,2019-11-08,EQT,-9.24126553991752,False,-1.5085389191990148,0.1209790794501883,0.9324617183341979,6.5696755077465525,low ext,2,False
216,678,2019-11-08,GE,-4.791320722492309,False,-1.4525272568639007,0.5496459202246414,1.0443155563366606,3.1586332635240093,high ext,0,False
216,1064,2019-11-08,NBIX,2.03460296015181,True,0.3008985678836553,0.9760582658083191,2.088764093091115,3.237204669332505,high ext,0,False
216,1082,2019-11-08,NKTR,-10.30930532447324,False,-1.1541812063327221,0.13661229920441403,1.746681145980073,5.113776832241055,low ext,2,True
216,1439,2019-11-08,SRPT,5.159224070756396,False,0.7909716302367819,0.43936656081429987,1.8034141614450796,3.616829260625983,mid ext,2,False
216,1588,2019-11-08,URI,-4.569134505284822,False,-1.4108867280542023,0.5395089474427233,0.9455342346049885,3.4250312390057895,high ext,2,False
216,1717,2019-11-08,Z,22.816703997313724,True,5.868272294162612,1.7779635797663653,1.1588516402941083,3.3551721722932597,high ext,1,False
217,15,2019-11-11,ACAD,-0.8616119459379123,False,-0.13676945465394497,0.657059030671837,1.6426442786871682,3.835121002945683,high ext,1,False
217,512,2019-11-11,DXCM,3.041478243786311,False,0.5645956507486997,0.5671417171377102,1.2876917974420918,4.183456491691051,high ext,2,False
217,826,2019-11-11,IR,-2.619532986163875,False,-1.3097664930819375,0.017424609274015457,0.4794088967675458,3.392207409218634,low ext,0,True
217,949,2019-11-11,LUMN,-5.302476043435411,False,-1.5356773296426076,0.018356380232981744,0.9544194514922123,3.6177575631740413,low ext,1,False
217,1082,2019-11-11,NKTR,-5.146999645699701,False,-1.6361180372752318,0.7912287731609597,0.5934224945057035,5.3012160113619835,high ext,2,True
217,1540,2019-11-11,TSLA,-3.6846658995647097,False,-1.8423329497823548,0.2939980684048837,0.25305201928595045,3.5384982902399957,mid ext,0,False
217,1545,2019-11-11,TTD,4.573833136574201,False,0.3816099972282584,0.031117415684317803,2.248276973534,5.331025506205082,low ext,2,False
217,1588,2019-11-11,URI,-3.793266163507003,False,-1.714202164013339,0.11600565671058573,0.6474417889288726,3.4178307334705527,low ext,0,False
218,15,2019-11-12,ACAD,-2.052341303820815,False,-1.0261706519104075,0.24212507939143596,0.4368760710025843,4.10070450494132,mid ext,2,False
218,365,2019-11-12,CNC,4.338213034347471,False,1.6071751211192387,0.047347915769105416,0.7838706039856623,3.443525439003725,low ext,0,False
218,511,2019-11-12,DXC,4.3681732116287675,True,0.351548253910999,3.8482885884441025,3.4539943877125996,3.5974376734058433,high ext,1,True
218,512,2019-11-12,DXCM,-1.8119805095813346,False,-0.9059902547906673,0.02398422352980035,0.37117254508895126,4.247615977477266,low ext,2,False
218,1228,2019-11-12,PODD,-2.4626158945756593,True,-1.2128362926862373,0.5706187347227448,0.658405159033893,3.083906971964464,high ext,0,False
218,1439,2019-11-12,SRPT,1.2979517188699052,False,0.32843131789695384,0.29850884377749226,1.007787066032162,3.921436569864055,mid ext,1,False
218,1540,2019-11-12,TSLA,-5.016833751730654,False,-2.508416875865327,0.061968654137099406,0.4932335908449509,3.4125622556372566,low ext,0,False
218,1545,2019-11-12,TTD,1.3784566465262493,True,0.356313072920199,0.4588654199012366,0.6546585535563643,5.909442462999373,mid ext,2,False
219,365,2019-11-13,CNC,-1.4619472137113676,False,-0.7309736068556838,0.005289416846205869,0.34386860155496246,3.4150863692544315,low ext,0,True
219,461,2019-11-13,DDOG,-6.2091634500978765,False,-1.286321892690078,1.8176347488715896,0.7418914662884233,6.506434401910292,high ext,2,False
219,688,2019-11-13,GH,-1.9264513225066504,False,-0.516976405102353,0.279682660651878,0.7318808660759983,5.091513787587635,mid ext,2,False
219,1006,2019-11-13,MKTX,1.618313957809825,False,0.6814770202310244,0.16601482671551882,0.7377221998943677,3.218983210173036,low ext,0,True
219,1136,2019-11-13,OKTA,1.9039630219132242,False,0.7333088064754931,0.4850585497234339,0.554615169302592,4.681444348919352,mid ext,1,False
219,1179,2019-11-13,PAYC,12.069337621972531,True,4.404439607920026,0.5157979408484968,0.7209287566176842,3.8010223879869187,high ext,1,False
219,1439,2019-11-13,SRPT,-3.7471502176563143,False,-1.261540573277626,0.07570884020519104,0.7570807006287676,3.9233558948683953,low ext,1,False
219,1545,2019-11-13,TTD,-0.8364975949550768,False,-0.25023873105053707,0.035068305119738144,0.5588967582223863,5.981065754416144,low ext,2,False
219,1668,2019-11-13,WIX,-7.921997115558277,False,-2.6348394655679566,0.7736171439387363,0.9863632418584597,3.0482012776279674,high ext,0,False
220,160,2019-11-14,AVTR,-3.135095989687986,False,-1.2370090249823598,0.32026973582270646,0.6176653475069765,4.103219379781854,mid ext,2,False
220,511,2019-11-14,DXC,2.6787165918659817,False,0.6904906412544082,0.053643788232597606,0.9320303776740387,4.162352947475748,low ext,2,True
220,618,2019-11-14,FICO,2.7142593871775977,True,1.1944819028454423,0.23997521313196066,0.7217805421261435,3.148231094815279,mid ext,0,True
220,688,2019-11-14,GH,-4.7285516077543726,False,-1.3397583591616449,0.5095338826902123,0.6955126613903346,5.074539266807039,high ext,2,False
220,1006,2019-11-14,MKTX,0.3159949891450964,False,0.1579974945725482,0.2616869694226398,0.5552677071140822,3.2246060816440303,mid ext,0,False
220,1179,2019-11-14,PAYC,10.039657707720796,True,4.093907297432748,0.4794805065281916,0.6651626737097549,3.6868293114535855,mid ext,1,False
220,1717,2019-11-14,Z,-3.18445733423669,False,-1.3707202842217372,0.003689226679641752,0.667609326243241,3.4798794545572087,low ext,1,False
221,70,2019-11-15,ALGN,1.4905112288003508,False,0.7452556144001754,0.17787134485782927,0.5912288915440495,3.0249217023568096,low ext,0,True
221,88,2019-11-15,AMD,22.964397202548504,False,11.482198601274252,0.05176391928319111,0.18979774638566962,3.006055526771836,low ext,0,True
221,160,2019-11-15,AVTR,-4.450552540425379,False,-1.638610614526028,0.28489282065979554,0.6597507415504317,4.116785901706819,mid ext,2,False
221,365,2019-11-15,CNC,0.060272788183568515,True,0.010513025946355684,0.8373922148654254,1.705797641642584,3.3609808365227622,high ext,1,True
221,419,2019-11-15,CRWD,-11.557813296031972,False,-1.0230805102783855,1.1559029188717256,1.6153916655307798,6.993394463252453,high ext,2,True
221,511,2019-11-15,DXC,-3.791852928644124,False,-1.2604537270413445,0.8601664815126575,0.7189452310822778,4.184357383962509,high ext,2,False
221,512,2019-11-15,DXCM,1.7112395600160868,False,0.5615299100171292,0.02074221682373593,0.774790033017519,3.9332712014683824,low ext,2,True
221,618,2019-11-15,FICO,1.153384381813094,True,0.576692190906547,0.3677229646489071,0.5806634927833851,3.210724486691045,mid ext,1,True
221,688,2019-11-15,GH,-7.895935620397476,False,-2.2889613655095626,0.4623667907757477,0.6860929631748268,5.027848362981783,mid ext,2,False
221,820,2019-11-15,IONS,-1.6131144415877818,False,-0.8065572207938909,0.09299575033321122,0.4266807373977867,3.1190271858242338,low ext,0,False
221,958,2019-11-15,M,-10.920181016371178,False,-4.000101251152497,0.24414043104635796,0.8021774049848822,3.4032074872968465,mid ext,1,False
221,1006,2019-11-15,MKTX,-0.16840537371072273,False,-0.08420268685536136,0.041017342646932464,0.3650222115743385,3.1992527352535918,low ext,0,False
221,1019,2019-11-15,MOH,-0.253656963706661,True,-0.047888400002419396,0.6278026844523191,1.6093286886628722,3.291332128826868,high ext,1,True
221,1091,2019-11-15,NOW,3.539440301053509,False,1.6227757091749948,0.2617553964830037,0.6057740964873688,3.6005213856076983,mid ext,1,True
221,1179,2019-11-15,PAYC,9.11775439428515,True,4.558877197142575,0.21836320402277506,0.42744066423072546,3.698975276862776,mid ext,2,False
221,1228,2019-11-15,PODD,-2.7233040074824855,False,-1.3616520037412427,0.1886548980900035,0.6593754474160237,3.027447133885841,low ext,0,True
221,1330,2019-11-15,ROKU,-13.669334683335022,False,-2.866915183205464,0.6115688255573131,0.7881031648522115,6.049917616820358,high ext,2,False
221,1604,2019-11-15,VEEV,-2.7932050192387203,False,-0.8290833088299397,0.7116074313651095,1.076801468757612,3.1287365995908907,high ext,0,True
221,1717,2019-11-15,Z,-4.953386773854874,False,-1.9269637302825076,0.4028311441475108,0.7609023237130397,3.378312261491713,mid ext,1,True
222,365,2019-11-18,CNC,-2.9738985869325107,False,-1.1927748414617336,0.5527279157836651,0.6932515684554873,3.5964731594895305,high ext,2,True
222,512,2019-11-18,DXCM,-0.8627064669246676,False,-0.37183408301485066,0.6394836671160726,0.5873772425229484,3.949996783129174,high ext,2,True
222,618,2019-11-18,FICO,-0.599849949431408,False,-0.2947255151549604,0.5165946258985784,0.663930938327787,3.0655046865450175,high ext,0,True
222,949,2019-11-18,LUMN,-2.4948018633489277,False,-1.1167902348672891,0.018752802413241176,0.637604596571991,3.503587858200667,low ext,1,False
222,981,2019-11-18,MDB,0.047713866574050634,False,0.018425600481285016,0.29950728762221607,0.6254433492848233,4.140330242006977,mid ext,2,True
222,1006,2019-11-18,MKTX,-2.3366506674069365,False,-0.7405807726198651,0.6848938728590626,0.9961354370361978,3.1674003979933656,high ext,0,False
222,1019,2019-11-18,MOH,-3.7990719927106564,False,-1.0238480665330056,0.9953128995759091,1.0657969975831854,3.4815089549795175,high ext,1,True
222,1064,2019-11-18,NBIX,-1.8625530495681053,False,-0.9312765247840527,0.41509666880087254,0.40417279810673173,3.1941639629399874,mid ext,0,False
222,1091,2019-11-18,NOW,1.0706044703059803,True,0.31643992565827317,0.7001703957176476,1.0061457681271968,3.3626128924528023,high ext,0,True
222,1136,2019-11-18,OKTA,-1.839108345939544,False,-0.3564927662669318,0.7197706104027997,1.2496022838220178,4.12842864882238,high ext,2,True
222,1179,2019-11-18,PAYC,7.953557807461675,True,3.9767789037308376,0.30241446421978063,0.3550554309939057,3.471785150218052,mid ext,1,False
222,1228,2019-11-18,PODD,-1.435755152786511,False,-0.7178775763932554,0.2847700531972379,0.39246999428436297,3.001889944006014,mid ext,0,True
222,1330,2019-11-18,ROKU,-15.189768099649347,False,-3.707601370614604,0.204955291172542,0.7113791766688564,5.7591310500615185,mid ext,2,False
222,1717,2019-11-18,Z,-5.595755449445816,False,-2.7943830958636755,0.1924254353091498,0.5920728332089902,3.382187238822374,low ext,1,True
223,88,2019-11-19,AMD,-4.477988512090358,False,-1.1555992829265398,1.0448020319544082,1.285912787355942,3.0134514324221517,high ext,0,False
223,131,2019-11-19,ARWR,-4.448722612739775,False,-1.3954062532578881,0.26237508304328194,0.5866990661879754,5.43399538917399,mid ext,2,False
223,439,2019-11-19,CVNA,-2.368872286200341,False,-0.5311323368587352,0.5803744174016235,0.9648439770751085,4.622552088265603,high ext,2,False
223,512,2019-11-19,DXCM,-2.594124863828684,False,-1.1132719472132202,0.3586925542873356,0.5866355796258376,3.9721094893473694,mid ext,1,True
223,618,2019-11-19,FICO,-1.3655373797929249,False,-0.6827686898964624,0.0817673033618024,0.2912350376048287,3.0489427049907945,low ext,0,True
223,981,2019-11-19,MDB,-2.7197659890298542,False,-0.8336072020434384,0.4901030451989432,0.7957891924333452,4.099888479972645,mid ext,1,True
223,1006,2019-11-19,MKTX,-4.935853643391452,False,-1.533524743759249,0.7905844787930557,1.0002600061565137,3.21779654663595,high ext,0,False
223,1019,2019-11-19,MOH,-1.5480545872355034,False,-0.7740272936177517,0.04135650837801093,0.2646684023730701,3.5702739734272253,low ext,1,True
223,1091,2019-11-19,NOW,-2.247977743032359,False,-1.1239888715161794,0.9726341529435144,0.545470224473853,3.4389682354049436,high ext,0,True
223,1136,2019-11-19,OKTA,-3.4689571358287763,False,-1.3016846505613582,0.5852352815812114,0.6363716435742276,4.187765265146994,high ext,1,True
223,1179,2019-11-19,PAYC,6.046823762084075,True,3.0234118810420374,0.18992996891940336,0.39800763781828113,3.451582239739763,low ext,1,False
223,1515,2019-11-19,TNDM,-4.685868948321725,False,-0.8859348208137007,0.1626511658892258,1.0439330832483533,5.066589348530538,low ext,2,False
223,1540,2019-11-19,TSLA,-7.550459437797896,False,-2.3161597047043885,0.2649654297352378,0.9734750849645446,3.3487292562854765,mid ext,0,True
223,1545,2019-11-19,TTD,-4.031934844202267,False,-1.2763479757068283,0.1188412798660243,0.5958007062375268,5.302044857572761,low ext,2,True
223,1726,2019-11-19,ZS,3.881167167735944,False,1.546444610580865,0.06671468393362175,0.5952952872244853,4.215950810371415,low ext,2,True
224,80,2019-11-20,ALNY,5.7765941740977045,True,0.611031780402174,2.5257726723893255,3.116844486576763,3.0331432730843924,high ext,0,False
224,439,2019-11-20,CVNA,-3.071098067555267,False,-1.4158887338726676,0.10937361509068069,0.46909009778274285,4.623898510948156,low ext,2,False
224,512,2019-11-20,DXCM,-2.815087140650796,False,-1.289985519236886,0.28062659651666405,0.5647590852059504,3.8640592908700935,mid ext,1,True
224,569,2019-11-20,ESTC,-2.0332221097434378,False,-0.7758162865161687,0.1166198669521257,0.7930245859683397,3.304755084373874,low ext,1,True
224,820,2019-11-20,IONS,3.144150280893676,False,1.0785894043693396,0.10543487505796544,0.9655672809081007,3.0190103735925966,low ext,0,True
224,981,2019-11-20,MDB,-7.170621133110211,False,-1.3670442224735917,1.0395166534934925,1.329415397725681,3.9456041194392015,high ext,2,False
224,1006,2019-11-20,MKTX,-2.8151357020453793,False,-1.4075678510226897,0.24629199539257512,0.20402637543510987,3.0414174809185437,mid ext,0,False
224,1091,2019-11-20,NOW,-3.4441886770301133,False,-1.534973142872287,0.34377444877151503,0.7041824968707758,3.186404652062099,mid ext,0,False
224,1136,2019-11-20,OKTA,-5.952911547348705,False,-1.8229183451430295,0.23493401089691412,0.8006677715493792,4.078588274543652,mid ext,2,True
224,1179,2019-11-20,PAYC,-2.6667807021567236,True,-0.3880888752517849,2.3829202384692074,2.2369529370487564,3.0718447509364077,high ext,0,False
224,1490,2019-11-20,TEAM,-5.405475092535861,False,-2.7027375462679304,0.24714159931262317,0.5214033477946399,3.5863727108198074,mid ext,1,True
224,1515,2019-11-20,TNDM,-7.202558430623784,False,-2.109976774836626,0.3193427997352197,0.6497934146072161,5.2533194371236505,mid ext,2,False
224,1545,2019-11-20,TTD,-5.628282458673183,False,-2.5063534037276214,0.2756420323327335,0.43907563902187635,5.114394621480574,mid ext,2,True
224,1711,2019-11-20,XYZ,-2.175897446967534,False,-1.087948723483767,0.2508055593776641,0.5060121586068107,3.383468424042415,mid ext,1,False
225,80,2019-11-21,ALNY,2.9324233171094782,False,0.4896181053438324,0.38556577341826065,1.7234028207395045,3.4752207421756722,mid ext,0,False
225,160,2019-11-21,AVTR,10.388756437340563,True,4.056561206197221,0.2587659878248213,0.6037863909317751,4.241526760118146,mid ext,2,True
225,956,2019-11-21,LYFT,-3.8174502057206294,False,-0.6710675768861346,0.47401834283919514,1.3413729379980899,4.240895631049953,mid ext,2,False
225,988,2019-11-21,MELI,0.8070777847146049,False,0.2922533145633717,0.11691501030548586,0.7200433254330301,3.8352821477089982,low ext,1,False
225,1310,2019-11-21,RH,9.924483506692283,False,2.8346526231587195,0.3608542625435731,1.0532645859344478,3.3240732622882097,mid ext,0,False
225,1439,2019-11-21,SRPT,-2.805700843502845,False,-0.9873984531396216,0.17205315463216647,0.6976440559572911,4.073005737688564,low ext,1,True
226,160,2019-11-22,AVTR,5.499742398624674,True,1.275346052858918,0.945085915449131,0.9990894269637378,4.316283308087029,high ext,2,True
226,352,2019-11-22,CLF,-5.604601078072912,False,-1.1710663020738563,0.6139890078921215,1.2961969842944245,3.6922594878475192,high ext,1,True
226,530,2019-11-22,EIX,-1.5584888222795357,False,-0.7792444111397678,6.910439502746306e-06,0.18235003753331255,3.38660355949416,low ext,0,True
226,820,2019-11-22,IONS,0.22259739596448558,True,0.07996587966739546,0.3743479264143277,0.9015992068753024,3.0874635521274305,mid ext,0,False
226,988,2019-11-22,MELI,0.1831612997517329,False,0.09158064987586645,0.08514221803516145,0.5008378844300848,3.8838540693453147,low ext,1,False
226,1439,2019-11-22,SRPT,-5.394035855446,False,-1.5352939960228489,0.45883331965641916,0.8540661527251451,4.113682475963847,mid ext,1,True
226,1451,2019-11-22,STNE,-8.590831374321573,False,-0.6904362395496244,1.5615104782638265,2.662837388368722,4.672690002793366,high ext,2,False
226,1717,2019-11-22,Z,-5.311220703301977,False,-1.6791637762420073,0.6815599855095777,0.8860274611734484,3.569884040129921,high ext,0,False
226,1725,2019-11-22,ZM,-5.970100350784568,False,-2.172995519028039,0.3990916307580168,0.6629508920752677,4.144207010946632,mid ext,2,True
227,131,2019-11-25,ARWR,11.077847295013154,True,1.431579496101515,1.75194868411333,1.500211871936307,5.158070892025005,high ext,2,False
227,188,2019-11-25,BBWI,-9.778978491956636,False,-1.3584262960015447,1.0564853012448048,1.7152308043683666,4.196960127591565,high ext,2,False
227,352,2019-11-25,CLF,-9.151575460910234,False,-2.0405546190487516,0.6794098558095351,1.1970566828801996,3.746562014837089,high ext,1,True
227,365,2019-11-25,CNC,-3.462844266748233,False,-1.340648375905394,0.42717503589069655,0.8436704412677202,3.061577381528431,mid ext,0,True
227,512,2019-11-25,DXCM,-2.7477189965031235,False,-1.2242743047382394,0.3780885177353762,0.5885246594484947,3.8135453650673834,mid ext,1,True
227,605,2019-11-25,FCX,-6.533612086240604,False,-2.6269629637821983,0.22554076841585355,0.7267449627773624,3.422294393187433,mid ext,0,True
227,820,2019-11-25,IONS,-2.4916970520438175,False,-1.140040786780741,0.8043596244681902,0.6981239209997577,3.130706319945905,high ext,0,False
227,956,2019-11-25,LYFT,-8.101839126599797,False,-1.6052810208039168,0.8245297649679809,1.1704533798871875,4.311996744184494,high ext,2,False
227,988,2019-11-25,MELI,-3.1562774102399938,False,-1.0240816887138513,0.7700535433448109,0.7920173840864259,3.8913998000425014,high ext,1,False
227,1179,2019-11-25,PAYC,-2.1305297855038763,False,-1.0652648927519381,0.4364263334508369,0.39730734373855353,3.0609435558945752,mid ext,0,False
227,1310,2019-11-25,RH,6.085230575405931,False,2.0501141746640417,0.4078581701471602,0.8586469403922611,3.4568804745114687,mid ext,0,False
227,1486,2019-11-25,TDOC,-6.761219612396896,False,-1.9178113785393165,0.3299190458643785,0.8877831166892579,3.971113225190374,mid ext,1,True
227,1515,2019-11-25,TNDM,-5.470890965021502,False,-1.7044731595616385,0.3118966652089904,0.5988937479489962,5.359423956936105,mid ext,2,True
227,1545,2019-11-25,TTD,-11.660366381494303,False,-2.5235345777711604,0.8958545186863011,0.9728996393998511,4.74935785813401,high ext,2,True
227,1711,2019-11-25,XYZ,-2.203119582008395,False,-1.1015597910041974,0.08348977972501294,0.07421471031208288,3.158910129466445,low ext,0,True
227,1725,2019-11-25,ZM,-7.723306222961024,False,-3.406932962844152,0.17695146900508663,0.5437213733146726,4.169301109555708,low ext,2,True
227,1726,2019-11-25,ZS,-4.715464745824849,False,-1.017611815114206,1.378075621515774,1.1808466482210682,3.924179460576068,high ext,1,False
228,80,2019-11-26,ALNY,-3.8628809554215437,False,-0.7242751301373884,0.5288048963031357,1.3116849558548922,4.06610148697739,high ext,2,False
228,131,2019-11-26,ARWR,-6.494431475042428,True,-0.4779055835719025,2.075448618364313,2.3927482679334147,5.679394331544638,high ext,2,False
228,439,2019-11-26,CVNA,-5.499401604868681,False,-2.7497008024343406,0.30162376780384376,0.3597432008525829,4.3924306382108,mid ext,2,True
228,1099,2019-11-26,NTNX,-4.851382006338245,True,-1.4497800310737496,2.2400495914606093,0.8591986269085138,3.894662107489668,high ext,1,False
228,1112,2019-11-26,NVR,-2.067355742996446,False,-0.8047442423748236,0.41022402481431813,0.8398558353333889,3.0588106431415985,mid ext,0,True
228,1136,2019-11-26,OKTA,-6.609627247875938,False,-3.304813623937969,0.022298921405063454,0.26556100698972296,3.7852985847653287,low ext,1,True
228,1179,2019-11-26,PAYC,-3.331055052158216,False,-1.4046803232734006,0.5947551296407495,0.7857581716598826,3.0179733828804767,high ext,0,False
228,1193,2019-11-26,PEN,-4.06393879463931,False,-1.2048389012734677,0.15801368895148618,1.074492533762095,3.139169564903651,low ext,0,True
228,1310,2019-11-26,RH,-3.5680964685567917,False,-1.6498021310451316,0.5403895364352437,0.6359196640424579,3.4009674299864545,high ext,0,False
228,1358,2019-11-26,SAM,-4.308350052907073,False,-2.1541750264535366,0.16358416463356334,0.5569281769802934,3.456033464786364,low ext,0,True
228,1389,2019-11-26,SHOP,45.7446905621022,False,8.047573485806714,0.7712321844473057,1.4226111599271265,3.9956692536995777,high ext,1,True
228,1439,2019-11-26,SRPT,-7.018734301446483,False,-1.887084933106156,0.04406023369477608,0.9391673054530326,3.9602662959107096,low ext,1,False
228,1545,2019-11-26,TTD,-13.81098435959447,False,-5.043590548050721,0.48799795257111167,0.5953419418413545,4.599581638498714,mid ext,2,True
228,1725,2019-11-26,ZM,-1.6338661028354906,False,-0.8169330514177453,0.03410099815297057,0.13639618798917408,3.901868444689147,low ext,1,False
228,1726,2019-11-26,ZS,-3.6964804016319963,False,-1.1972415726433723,0.28426857161384084,0.75568311968757,4.085703983990039,mid ext,2,False
229,131,2019-11-27,ARWR,-8.427308845411174,False,-1.2868434960291577,0.28721840315214475,1.0385809744596706,6.305547706893113,mid ext,2,False
