tk,entry,expiry,S0,S1,K,implied,ba_pct,credit,maxrisk,pnl_usd,ret_risk,gex_own,earnings_skip,gex_spy,half
AMD,2016-06-16,2016-06-17,4.715,5.22,4.5,5.408271474019088,19.6078431372549,0.1915,0.3085,-30.85,-100.0,475977.03877580253,False,-4297408765.467895,2010-2017
AMD,2016-06-23,2016-06-24,5.18,4.935,5.0,5.212355212355213,29.629629629629633,0.1665,0.3335,10.149999999999961,30.43478260869554,1002971.1238344001,False,1874668285.9301147,2010-2017
AMD,2016-06-30,2016-07-01,5.11,5.055,5.0,3.9138943248532287,20.0,0.1465,1.3535,9.150000000000027,6.76025120059108,1000130.9426428602,False,251172195.22032464,2010-2017
AMD,2016-07-07,2016-07-08,5.015,5.075,5.0,2.891326021934198,34.482758620689665,0.07900000000000001,0.421,0.3999999999999837,0.950118764845567,964263.3462182776,False,79833240.74712847,2010-2017
AMD,2016-07-14,2016-07-15,5.165,5.125,5.0,3.9690222652468536,24.390243902439025,0.14150000000000001,0.3585,1.6500000000000015,4.60251046025105,1244907.9773363126,False,12454214626.014034,2010-2017
AMD,2016-08-04,2016-08-05,6.47,6.615,6.5,2.9366306027820714,31.57894736842105,0.12150000000000002,0.37849999999999995,0.6499999999999811,1.7173051519154061,1157270.18681253,False,3033592863.2764,2010-2017
AMD,2016-08-11,2016-08-12,6.575,6.705,6.5,2.6615969581749046,40.000000000000014,0.10650000000000001,0.39349999999999996,-9.850000000000007,-25.031766200762405,1282183.1029626874,False,10009382715.940804,2010-2017
AMD,2016-08-18,2016-08-19,7.03,7.615,7.0,2.418207681365576,23.529411764705884,0.1015,0.39849999999999997,-39.849999999999994,-100.0,2043767.5156044,False,8589109606.352905,2010-2017
AMD,2016-08-25,2016-08-26,7.475,7.665,7.5,2.608695652173913,25.64102564102563,0.12150000000000005,0.37849999999999995,-4.349999999999998,-11.492734478203431,529274.2307896873,False,-2005517820.6654854,2010-2017
AMD,2016-09-01,2016-09-02,7.34,7.505,7.5,3.269754768392371,25.000000000000007,0.15650000000000003,0.34349999999999997,15.150000000000013,44.10480349344982,426088.47371052,False,-2063124154.683445,2010-2017
AMD,2016-09-08,2016-09-09,6.155,5.91,6.0,5.117790414297319,15.87301587301587,0.2215,0.27849999999999997,13.150000000000015,47.21723518850993,-130346.61392847246,False,1220111686.9534554,2010-2017
AMD,2016-09-15,2016-09-16,6.01,6.045,6.0,2.828618968386023,35.29411764705883,0.1015,0.39849999999999997,5.6500000000000075,14.178168130489354,2274413.0393871497,False,-5579625271.704774,2010-2017
AMD,2016-09-29,2016-09-30,6.68,6.945,6.5,3.44311377245509,8.695652173913034,0.17400000000000002,0.32599999999999996,-27.100000000000023,-83.1288343558283,1669098.5516352002,False,-6417189885.66896,2010-2017
AMD,2016-10-13,2016-10-14,6.49,6.79,6.5,2.7734976887519256,11.111111111111112,0.11400000000000002,0.386,-17.6,-45.59585492227979,974863.58602545,False,-9786935141.60158,2010-2017
AMD,2016-10-27,2016-10-28,7.11,7.225,7.0,2.8129395218002813,10.000000000000005,0.1515,0.34850000000000003,-7.349999999999965,-21.090387374461876,2294170.0724194204,False,-7254261746.520293,2010-2017
AMD,2016-11-03,2016-11-04,6.695,6.54,6.5,3.6594473487677366,12.24489795918368,0.1765,0.3235,13.649999999999995,42.194744976816054,992643.477213765,False,-9446574385.541706,2010-2017
AMD,2016-11-10,2016-11-11,6.32,6.635,6.5,4.5886075949367084,6.896551724137923,0.20399999999999996,0.29600000000000004,6.900000000000017,23.310810810810867,451654.05226431997,False,1217657418.797501,2010-2017
AMD,2016-11-17,2016-11-18,8.5,8.765,8.5,3.6470588235294117,6.451612903225811,0.21399999999999997,0.28600000000000003,-5.10000000000006,-17.83216783216804,2519858.6549,False,6425532646.877863,2010-2017
AMD,2016-12-01,2016-12-02,8.365,8.515,8.5,3.6461446503287505,9.836065573770496,0.22649999999999995,0.2735000000000001,21.149999999999938,77.33089579524656,1727446.9187206002,False,-351570439.38594866,2010-2017
AMD,2016-12-08,2016-12-09,10.31,10.325,10.5,3.7827352085354025,10.256410256410248,0.30899999999999994,0.6910000000000001,13.399999999999924,19.392185238784258,3171615.0922589004,False,8743219453.831808,2010-2017
AMD,2016-12-15,2016-12-16,10.855,10.65,11.0,3.0861354214647623,8.955223880597016,0.24649999999999997,0.25350000000000006,-10.349999999999968,-40.82840236686377,5262870.779926078,False,9082751261.213934,2010-2017
AMD,2016-12-22,2016-12-23,11.62,11.535,11.5,2.3235800344234083,7.407407407407408,0.19400000000000003,0.30599999999999994,15.89999999999999,51.96078431372546,3245567.6898038792,False,1245363958.2362344,2010-2017
AMD,2016-12-29,2016-12-30,11.59,11.305,11.5,2.588438308886972,6.666666666666667,0.21400000000000008,0.2859999999999999,1.8999999999999795,6.643356643356574,2112752.8567221495,False,-1012090334.642114,2010-2017
AMD,2017-01-05,2017-01-06,11.24,11.355,11.5,3.202846975088968,5.555555555555556,0.26149999999999995,0.23850000000000005,11.650000000000038,48.84696016771504,2310903.8440209604,False,3245275045.688627,2010-2017
AMD,2017-01-12,2017-01-13,10.77,10.615,11.0,3.156917363045497,5.882352941176455,0.234,0.266,-15.099999999999977,-56.766917293233,1530183.3476932796,False,1545382637.923334,2010-2017
AMD,2017-01-19,2017-01-20,9.78,9.705,10.0,3.1697341513292434,6.4516129032258105,0.22399999999999998,0.276,-7.099999999999995,-25.7246376811594,1578721.67240508,False,-9075937546.42365,2010-2017
AMD,2017-01-26,2017-01-27,10.53,10.615,10.5,2.469135802469136,7.692307692307683,0.18400000000000002,0.31599999999999995,6.899999999999981,21.835443037974628,2822845.0377172497,False,6053978520.2173605,2010-2017
AMD,2017-02-02,2017-02-03,12.24,12.205,12.5,3.2679738562091507,5.000000000000004,0.33399999999999996,0.666,3.9000000000000035,5.855855855855861,4735349.64934848,False,-555488176.6153628,2010-2017
