date,sym,k,U,A,B,AB,addR,baseR,month
2026-02-23,AGI,3,True,True,True,True,-1.1348781574344473,-0.6998987090856137,2026-02
2026-02-23,AGI,5,True,True,True,True,-1.066137691039315,-0.6998987090856137,2026-02
2026-02-23,AGI,10,True,False,True,False,-1.2262296477723267,-0.6998987090856137,2026-02
2026-02-23,AU,3,True,False,True,False,-2.276868549048776,-1.2011439566926527,2026-02
2026-02-23,AU,5,True,True,True,True,-1.8853775572199738,-1.2011439566926527,2026-02
2026-02-24,NRG,3,True,False,False,False,,-1.0924047197617803,2026-02
2026-02-24,VIAV,3,True,False,True,False,,-0.7655718208097436,2026-02
2026-02-24,VIAV,5,True,True,True,True,-1.3274832289983196,-0.7655718208097436,2026-02
2026-02-25,VIAV,3,True,True,True,True,-1.6670261092826455,-1.6850365525008206,2026-02
2026-02-25,VIAV,5,True,False,True,False,-2.72427391667516,-1.6850365525008206,2026-02
2026-02-26,KYMR,3,True,False,False,False,,-1.0269392664297121,2026-02
2026-02-27,APA,3,True,False,True,False,10.431615971530592,6.954526842169729,2026-02
2026-02-27,APA,5,True,True,True,True,2.6122478070854642,6.954526842169729,2026-02
2026-02-27,APA,10,True,True,True,True,1.0349740572722692,6.954526842169729,2026-02
2026-02-27,CRGY,3,True,False,True,False,,1.7426706918499077,2026-02
2026-02-27,CRGY,5,True,False,True,False,,1.7426706918499077,2026-02
2026-02-27,CRGY,10,True,False,True,False,1.7123883223028002,1.7426706918499077,2026-02
2026-02-27,TMDX,3,True,False,True,False,,-1.1141447377630844,2026-02
2026-03-02,ASND,3,True,False,True,False,,-1.0488006436005342,2026-03
2026-03-02,ASND,5,True,False,True,False,,-1.0488006436005342,2026-03
2026-03-02,COKE,3,True,False,False,False,,-0.8162011325725013,2026-03
2026-03-02,COKE,5,True,False,False,False,,-0.8162011325725013,2026-03
2026-03-02,COKE,10,True,True,False,False,-1.7185308387436362,-0.8162011325725013,2026-03
2026-03-02,MUR,3,True,False,False,False,,-1.8543115466660771,2026-03
2026-03-02,MUR,5,True,False,False,False,,-1.8543115466660771,2026-03
2026-03-02,TMDX,3,True,False,False,False,,-1.8141481825116184,2026-03
2026-03-03,PBF,3,True,True,True,True,-1.4815711638823688,-1.062620617530891,2026-03
2026-03-03,THC,3,True,False,False,False,,-1.2766529491299832,2026-03
2026-03-03,THC,5,True,False,False,False,,-1.2766529491299832,2026-03
2026-03-04,LYB,3,True,True,True,True,1.4958126685418054,4.023666266030409,2026-03
2026-03-04,LYB,5,True,True,True,True,1.2438890627668486,4.023666266030409,2026-03
2026-03-04,LYB,10,True,True,True,True,-0.07942043454762282,4.023666266030409,2026-03
2026-03-05,CELC,3,True,False,True,False,,-0.9963060300432376,2026-03
2026-03-09,DRS,3,True,False,False,False,,-1.119048485707844,2026-03
2026-03-11,CGON,3,True,False,False,False,,0.562540463664711,2026-03
2026-03-11,CGON,5,True,False,False,False,,0.562540463664711,2026-03
2026-03-11,CGON,10,True,False,False,False,,0.562540463664711,2026-03
2026-03-12,AR,3,True,False,True,False,,0.49410383639313626,2026-03
2026-03-12,AR,5,True,True,True,True,-0.8413823676979258,0.49410383639313626,2026-03
2026-03-12,AR,10,True,True,True,True,-0.88256112040823,0.49410383639313626,2026-03
2026-03-12,PARR,3,True,False,True,False,,2.9962059713787403,2026-03
2026-03-12,PARR,5,True,True,True,True,-0.15321177545195827,2.9962059713787403,2026-03
2026-03-12,PARR,10,True,True,True,True,-0.5815772149692289,2.9962059713787403,2026-03
2026-03-13,MUR,3,True,False,False,False,0.6554164951724422,0.8219118446986694,2026-03
2026-03-13,MUR,5,True,False,False,False,0.1724372188366775,0.8219118446986694,2026-03
2026-03-13,MUR,10,True,True,False,False,-0.576386748329457,0.8219118446986694,2026-03
2026-03-16,CGON,3,True,False,False,False,,0.15578107307365985,2026-03
2026-03-16,CGON,5,True,False,False,False,,0.15578107307365985,2026-03
2026-03-16,CGON,10,True,False,False,False,,0.15578107307365985,2026-03
2026-03-18,MUR,3,True,False,True,False,,0.7618506278618111,2026-03
2026-03-18,MUR,5,True,True,True,True,-0.5052986276076524,0.7618506278618111,2026-03
2026-03-18,MUR,10,True,True,True,True,-0.35458395350016153,0.7618506278618111,2026-03
2026-03-18,NET,3,True,False,False,False,,-1.0221799220128374,2026-03
2026-03-18,NET,5,True,False,False,False,,-1.0221799220128374,2026-03
2026-03-18,PARR,3,True,False,True,False,0.06164071864999128,0.45083702247653673,2026-03
2026-03-18,PARR,5,True,True,True,True,-0.770109064606541,0.45083702247653673,2026-03
2026-03-18,PARR,10,True,True,True,True,-0.7786722336513137,0.45083702247653673,2026-03
2026-03-20,MUR,3,True,False,False,False,-0.7335000517247852,0.22370243186099725,2026-03
2026-03-20,MUR,5,True,True,False,False,-0.9028363129433276,0.22370243186099725,2026-03
2026-03-20,MUR,10,True,True,False,False,-0.8882696945459413,0.22370243186099725,2026-03
2026-03-20,PARR,3,True,False,False,False,,-0.9053534615239499,2026-03
2026-03-20,PARR,5,True,False,False,False,-1.1736426438711691,-0.9053534615239499,2026-03
2026-03-20,PARR,10,True,False,False,False,-1.218455874070164,-0.9053534615239499,2026-03
2026-03-24,DELL,3,True,False,True,False,,17.249857454078857,2026-03
2026-03-24,DELL,5,True,False,False,False,,17.249857454078857,2026-03
2026-03-24,DELL,10,True,False,False,False,20.0,17.249857454078857,2026-03
2026-03-24,PARR,3,True,True,False,False,-1.0235951267931238,-1.3027976309618612,2026-03
2026-03-24,PARR,5,True,False,False,False,,-1.3027976309618612,2026-03
2026-03-24,PARR,10,True,False,False,False,,-1.3027976309618612,2026-03
2026-04-01,MRVL,3,True,False,True,False,20.0,20.0,2026-04
2026-04-01,MRVL,5,True,True,True,True,11.102881129012328,20.0,2026-04
2026-04-01,MRVL,10,True,True,True,True,4.986261983315019,20.0,2026-04
2026-04-06,MRVL,3,True,True,True,True,14.086385353727794,20.0,2026-04
2026-04-06,MRVL,5,True,True,True,True,6.192364641480368,20.0,2026-04
2026-04-06,MRVL,10,True,True,True,True,3.0929627082211306,20.0,2026-04
2026-04-07,CGON,3,True,False,False,False,,-1.2636007149844273,2026-04
2026-04-07,CGON,5,True,False,False,False,,-1.2636007149844273,2026-04
2026-04-08,CW,3,True,False,True,False,,-1.28607839740136,2026-04
2026-04-08,CW,5,True,False,True,False,,-1.28607839740136,2026-04
2026-04-08,MRVL,3,True,True,True,True,8.000753103554738,20.0,2026-04
2026-04-08,MRVL,5,True,True,True,True,6.530783504547286,20.0,2026-04
2026-04-08,MRVL,10,True,True,True,True,2.544721035039615,20.0,2026-04
2026-04-09,MRVL,3,True,True,True,True,9.508567280102117,20.0,2026-04
2026-04-09,MRVL,5,True,True,True,True,9.86666453405388,20.0,2026-04
2026-04-09,MRVL,10,True,True,True,True,2.2104140798299317,20.0,2026-04
2026-04-09,MYRG,3,True,False,True,False,16.88894097413379,9.002280574315487,2026-04
2026-04-09,MYRG,5,True,False,True,False,,9.002280574315487,2026-04
2026-04-09,MYRG,10,True,True,True,True,4.470476430396161,9.002280574315487,2026-04
2026-04-09,PLXS,3,True,False,True,False,-1.677774756375869,4.643812359882013,2026-04
2026-04-09,PLXS,5,True,False,False,False,,4.643812359882013,2026-04
2026-04-09,PLXS,10,True,True,False,False,-0.003394201314672758,4.643812359882013,2026-04
2026-04-09,PVH,3,True,False,False,False,,-0.6308116046325848,2026-04
2026-04-09,PVH,5,True,False,False,False,,-0.6308116046325848,2026-04
2026-04-09,PVH,10,True,False,False,False,-1.042997489504494,-0.6308116046325848,2026-04
2026-04-09,TER,3,True,False,True,False,,-7.991989341441322,2026-04
2026-04-09,TER,5,True,False,True,False,,-7.991989341441322,2026-04
2026-04-09,TER,10,True,True,True,True,-2.5832954749271346,-7.991989341441322,2026-04
2026-04-10,LGN,3,True,True,True,True,2.3159434985586613,6.112278303592027,2026-04
2026-04-10,LGN,5,True,True,True,True,0.9887394023013081,6.112278303592027,2026-04
2026-04-10,LGN,10,True,True,True,True,0.2219564740843459,6.112278303592027,2026-04
2026-04-10,MRVL,3,True,True,True,True,20.0,20.0,2026-04
2026-04-10,MRVL,5,True,True,True,True,11.328284521314437,20.0,2026-04
2026-04-10,MRVL,10,True,True,True,True,2.8543963386054925,20.0,2026-04
2026-04-13,INTC,3,True,True,True,True,12.271412823818423,14.687582174936935,2026-04
2026-04-13,INTC,5,True,False,True,False,,14.687582174936935,2026-04
2026-04-13,INTC,10,True,True,True,True,1.2237681451364437,14.687582174936935,2026-04
2026-04-13,LGN,3,True,True,True,True,4.509773054898088,6.302735539225071,2026-04
2026-04-13,LGN,5,True,True,True,True,0.7607296949455646,6.302735539225071,2026-04
2026-04-13,LGN,10,True,True,True,True,0.1736534090314908,6.302735539225071,2026-04
2026-04-13,MRVL,3,True,False,True,False,,20.0,2026-04
2026-04-13,MRVL,5,True,True,True,True,7.177920960379149,20.0,2026-04
2026-04-13,MRVL,10,True,True,True,True,4.026290434276596,20.0,2026-04
2026-04-13,SNX,3,True,False,False,False,,7.739559721024418,2026-04
2026-04-13,SNX,5,True,True,False,False,4.092665303616105,7.739559721024418,2026-04
2026-04-13,SNX,10,True,True,False,False,2.0558623185241123,7.739559721024418,2026-04
2026-04-14,CLS,3,True,False,True,False,-2.988744878623307,-1.4257643691536137,2026-04
2026-04-14,CLS,5,True,True,True,True,-2.2415573691484805,-1.4257643691536137,2026-04
2026-04-14,TXG,3,True,True,True,True,-1.18385465489674,-2.1784786000372054,2026-04
2026-04-15,LGN,3,True,True,True,True,1.2446192781007255,5.915821424070387,2026-04
2026-04-15,LGN,5,True,True,True,True,0.5070036298379899,5.915821424070387,2026-04
2026-04-15,LGN,10,True,True,True,True,0.31048983348842035,5.915821424070387,2026-04
2026-04-15,TNGX,3,True,False,True,False,-1.2035524926000187,-2.152741162933624,2026-04
2026-04-15,TNGX,5,True,True,True,True,-1.1341866162226433,-2.152741162933624,2026-04
2026-04-16,AMD,3,True,False,True,False,20.0,11.20881642446945,2026-04
2026-04-16,AMD,5,True,True,True,True,5.935142259723189,11.20881642446945,2026-04
2026-04-16,AMD,10,True,True,True,True,1.4624112319768896,11.20881642446945,2026-04
2026-04-16,AMKR,3,True,True,True,True,0.009537847233492332,2.103523826374943,2026-04
2026-04-16,AMKR,5,True,True,True,True,-0.2629004104272511,2.103523826374943,2026-04
2026-04-16,AMKR,10,True,True,True,True,0.07736436297667693,2.103523826374943,2026-04
2026-04-16,INTC,3,True,False,False,False,,9.631454964062517,2026-04
2026-04-16,INTC,5,True,False,False,False,,9.631454964062517,2026-04
2026-04-16,INTC,10,True,True,False,False,0.5676709609658736,9.631454964062517,2026-04
2026-04-17,AMKR,3,True,True,True,True,-0.4039555162151196,0.6754366669301232,2026-04
2026-04-17,AMKR,5,True,True,True,True,-0.7291918886923766,0.6754366669301232,2026-04
2026-04-17,AMKR,10,True,False,True,False,-0.21793539774222803,0.6754366669301232,2026-04
2026-04-17,JBL,3,True,True,True,True,0.14064495832330626,1.8988955049400613,2026-04
2026-04-17,JBL,5,True,True,True,True,-0.159506048855846,1.8988955049400613,2026-04
2026-04-17,JBL,10,True,True,True,True,-0.19269267562714681,1.8988955049400613,2026-04
2026-04-17,LGN,3,True,True,True,True,0.896227288021303,2.948920764274448,2026-04
2026-04-17,LGN,5,True,True,True,True,0.5758142853690664,2.948920764274448,2026-04
2026-04-17,LGN,10,True,True,True,True,-0.36031816365549013,2.948920764274448,2026-04
2026-04-17,LSCC,3,True,False,True,False,,0.7922758028397897,2026-04
2026-04-17,LSCC,5,True,True,True,True,-1.5693982181260377,0.7922758028397897,2026-04
2026-04-17,LSCC,10,True,True,True,True,-0.24885463955036974,0.7922758028397897,2026-04
2026-04-17,MRVL,3,True,True,True,True,6.196137913973935,19.4298289194422,2026-04
2026-04-17,MRVL,5,True,True,True,True,4.152903205508904,19.4298289194422,2026-04
2026-04-17,MRVL,10,True,True,True,True,4.02233304904863,19.4298289194422,2026-04
2026-04-17,POWL,3,True,False,True,False,,2.479234076710901,2026-04
2026-04-17,POWL,5,True,True,True,True,1.172785526394454,2.479234076710901,2026-04
2026-04-17,POWL,10,True,True,True,True,-0.2564411691419424,2.479234076710901,2026-04
2026-04-17,PVH,3,True,False,True,False,,-1.4151726800500417,2026-04
2026-04-17,PVH,5,True,False,True,False,,-1.4151726800500417,2026-04
2026-04-17,PVH,10,True,False,False,False,,-1.4151726800500417,2026-04
2026-04-20,HPE,3,True,False,True,False,,10.878955447490261,2026-04
2026-04-20,HPE,5,True,False,True,False,18.74278657254609,10.878955447490261,2026-04
2026-04-20,HPE,10,True,False,True,False,16.7684410872882,10.878955447490261,2026-04
2026-04-20,YOU,3,True,False,False,False,,-0.07627916289033143,2026-04
2026-04-20,YOU,5,True,False,False,False,,-0.07627916289033143,2026-04
2026-04-20,YOU,10,True,False,False,False,,-0.07627916289033143,2026-04
2026-04-21,ANET,3,True,False,True,False,-1.1394293744654689,-1.372177865013811,2026-04
2026-04-21,CORZ,3,True,False,True,False,,-1.0604880634489442,2026-04
2026-04-21,CORZ,5,True,False,False,False,,-1.0604880634489442,2026-04
2026-04-22,AMD,3,True,True,True,True,4.213969791820666,9.384255836142236,2026-04
2026-04-22,AMD,5,True,True,True,True,3.8296670998682267,9.384255836142236,2026-04
2026-04-22,AMD,10,True,True,True,True,0.3777333711837833,9.384255836142236,2026-04
2026-04-22,ANET,3,True,False,False,False,,-1.9137358792447936,2026-04
2026-04-22,GSAT,3,True,False,True,False,,0.10974437353233198,2026-04
2026-04-22,GSAT,5,True,False,True,False,,0.10974437353233198,2026-04
2026-04-22,GSAT,10,True,False,True,False,,0.10974437353233198,2026-04
2026-04-22,MRVL,3,True,False,True,False,,17.534148824837995,2026-04
2026-04-22,MRVL,5,True,False,False,False,,17.534148824837995,2026-04
2026-04-22,MRVL,10,True,True,False,False,6.365519573244909,17.534148824837995,2026-04
2026-04-22,ON,3,True,True,True,True,2.083146157652745,14.165984692810563,2026-04
2026-04-22,ON,5,True,True,True,True,1.8269568765406634,14.165984692810563,2026-04
2026-04-22,ON,10,True,True,True,True,0.6626113925782995,14.165984692810563,2026-04
2026-04-22,SNX,3,True,False,True,False,,9.569444369506634,2026-04
2026-04-22,SNX,5,True,False,True,False,,9.569444369506634,2026-04
2026-04-22,SNX,10,True,True,True,True,3.0159682165853168,9.569444369506634,2026-04
2026-04-23,AMD,3,True,True,True,True,7.985189006676999,20.0,2026-04
2026-04-23,AMD,5,True,True,True,True,2.267688595328626,20.0,2026-04
2026-04-23,AMD,10,True,True,True,True,0.5573799157178689,20.0,2026-04
2026-04-23,GFS,3,True,False,False,False,,2.2390315896459603,2026-04
2026-04-23,GFS,5,True,True,False,False,0.6582900606113603,2.2390315896459603,2026-04
2026-04-23,GFS,10,True,True,False,False,-0.4599365017500062,2.2390315896459603,2026-04
2026-04-24,SANM,3,True,True,True,True,2.026922990686683,3.9480823450076308,2026-04
2026-04-24,SANM,5,True,True,True,True,0.6061453219378816,3.9480823450076308,2026-04
2026-04-24,SANM,10,True,True,True,True,-0.110969215618438,3.9480823450076308,2026-04
2026-04-27,PENN,3,True,False,True,False,,-1.7053348022974288,2026-04
2026-04-27,POWL,3,True,True,False,False,-0.6413156699463184,0.5773839721344926,2026-04
2026-04-27,POWL,5,True,False,False,False,-0.3625022655136619,0.5773839721344926,2026-04
2026-04-27,POWL,10,True,True,False,False,-0.9027211619503327,0.5773839721344926,2026-04
2026-04-28,AESI,3,True,False,True,False,,2.7430698313507014,2026-04
2026-04-28,AESI,5,True,True,True,True,-0.508816041979684,2.7430698313507014,2026-04
2026-04-28,AESI,10,True,True,True,True,-0.11713627436718044,2.7430698313507014,2026-04
2026-04-29,ZM,3,True,True,True,True,-0.7821920621974899,0.5006336430155742,2026-04
2026-04-29,ZM,5,True,True,True,True,-0.747244135052566,0.5006336430155742,2026-04
2026-04-29,ZM,10,True,True,True,True,-0.6447268561624228,0.5006336430155742,2026-04
2026-04-30,AMD,3,True,False,False,False,,5.092720898491686,2026-04
2026-04-30,AMD,5,True,True,False,False,1.0650841602633663,5.092720898491686,2026-04
2026-04-30,AMD,10,True,True,False,False,0.17038072601112503,5.092720898491686,2026-04
2026-04-30,FIX,3,True,True,True,True,-0.8976647084008809,0.14331691772248314,2026-04
2026-04-30,FIX,5,True,True,True,True,-0.872180737891398,0.14331691772248314,2026-04
2026-04-30,FIX,10,True,True,True,True,-0.9358864518289726,0.14331691772248314,2026-04
2026-04-30,ZM,3,True,True,True,True,-0.91829815234532,0.2683909414580077,2026-04
2026-04-30,ZM,5,True,True,True,True,-0.912871819015228,0.2683909414580077,2026-04
2026-05-01,ALGM,3,True,True,True,True,-1.4601044006295023,-1.4597449088827983,2026-05
2026-05-01,ALGM,5,True,False,False,False,,-1.4597449088827983,2026-05
2026-05-01,IESC,3,True,False,False,False,-1.1112112100043927,0.309924589542118,2026-05
2026-05-01,IESC,5,True,False,False,False,,0.309924589542118,2026-05
2026-05-01,IESC,10,True,False,False,False,-1.0763639141095538,0.309924589542118,2026-05
2026-05-01,INTC,3,True,True,True,True,-0.28313446452359725,1.3702597938649252,2026-05
2026-05-01,INTC,5,True,True,True,True,-0.6208349478200579,1.3702597938649252,2026-05
2026-05-01,INTC,10,True,True,True,True,0.04928475295754066,1.3702597938649252,2026-05
2026-05-01,STX,3,True,False,True,False,0.4835910990781213,1.387529629048026,2026-05
2026-05-01,STX,5,True,False,True,False,0.5842863733591495,1.387529629048026,2026-05
2026-05-01,STX,10,True,True,True,True,0.28763154419293635,1.387529629048026,2026-05
2026-05-01,TVTX,3,True,False,True,False,,-0.5914201162967234,2026-05
2026-05-01,TVTX,5,True,False,False,False,,-0.5914201162967234,2026-05
2026-05-01,TVTX,10,True,False,False,False,,-0.5914201162967234,2026-05
2026-05-01,ZM,3,True,False,True,False,,-1.1470471893208343,2026-05
2026-05-01,ZM,5,True,True,True,True,-1.1015751641246332,-1.1470471893208343,2026-05
2026-05-04,ILMN,3,True,False,True,False,,12.138489872673743,2026-05
2026-05-04,ILMN,5,True,False,True,False,19.87459043506996,12.138489872673743,2026-05
2026-05-04,ILMN,10,True,False,True,False,,12.138489872673743,2026-05
2026-05-04,SYNA,3,True,False,True,False,3.373141145324709,3.940215081448898,2026-05
2026-05-04,SYNA,5,True,True,True,True,-0.15124929216995925,3.940215081448898,2026-05
2026-05-04,SYNA,10,True,True,True,True,0.1905787036844658,3.940215081448898,2026-05
2026-05-04,TWLO,3,True,False,True,False,-1.072053470648516,-1.0649887079059341,2026-05
2026-05-04,TWLO,5,True,True,True,True,-1.059860588181961,-1.0649887079059341,2026-05
2026-05-04,TWLO,10,True,True,True,True,-1.066604457055335,-1.0649887079059341,2026-05
2026-05-04,VSH,3,True,True,True,True,11.409978654041389,20.0,2026-05
2026-05-04,VSH,5,True,True,True,True,4.884277812419864,20.0,2026-05
2026-05-04,VSH,10,True,True,True,True,2.928838324911067,20.0,2026-05
2026-05-04,ZM,3,True,False,True,False,,-1.1037412830774531,2026-05
2026-05-04,ZM,5,True,False,True,False,,-1.1037412830774531,2026-05
2026-05-05,MTSI,3,True,True,True,True,-0.11448821921713298,2.7262989777455373,2026-05
2026-05-05,MTSI,5,True,True,True,True,-0.15759884854021897,2.7262989777455373,2026-05
2026-05-05,MTSI,10,True,True,True,True,-0.10009722224517065,2.7262989777455373,2026-05
2026-05-05,SYNA,3,True,True,True,True,-0.1312254780281366,4.385788104160296,2026-05
2026-05-05,SYNA,5,True,True,True,True,0.20057636353028693,4.385788104160296,2026-05
2026-05-05,SYNA,10,True,True,True,True,-0.05081192180717665,4.385788104160296,2026-05
2026-05-05,TWLO,3,True,True,False,False,-1.4897459870848648,-1.09565470271336,2026-05
2026-05-05,TWLO,5,True,False,False,False,,-1.09565470271336,2026-05
2026-05-05,TWLO,10,True,False,False,False,,-1.09565470271336,2026-05
2026-05-05,VSH,3,True,True,True,True,9.851330405782564,19.14505571794039,2026-05
2026-05-05,VSH,5,True,True,True,True,14.290667689248092,19.14505571794039,2026-05
2026-05-05,VSH,10,True,True,True,True,3.7567545381895573,19.14505571794039,2026-05
2026-05-06,INTC,3,True,True,False,False,-1.2653140847071735,-0.5896065516680816,2026-05
2026-05-06,INTC,5,True,True,False,False,-1.598150579959838,-0.5896065516680816,2026-05
2026-05-06,INTC,10,True,False,False,False,-1.6376718070005805,-0.5896065516680816,2026-05
2026-05-06,LGN,3,True,False,False,False,,-1.9370497774205098,2026-05
2026-05-06,LGN,5,True,False,False,False,,-1.9370497774205098,2026-05
2026-05-06,MTSI,3,True,True,True,True,-0.22204083678132389,3.7627748290621916,2026-05
2026-05-06,MTSI,5,True,True,True,True,-0.39207768434763657,3.7627748290621916,2026-05
2026-05-06,MTSI,10,True,True,True,True,-0.33815986303672557,3.7627748290621916,2026-05
2026-05-06,MU,3,True,True,False,False,1.8334344991894076,9.352486079148244,2026-05
2026-05-06,MU,5,True,True,False,False,1.661793971670222,9.352486079148244,2026-05
2026-05-06,MU,10,True,True,False,False,4.57810657414771,9.352486079148244,2026-05
2026-05-06,SANM,3,True,False,True,False,-1.4282506494398068,0.19315710941660807,2026-05
2026-05-06,SANM,5,True,False,True,False,,0.19315710941660807,2026-05
2026-05-06,SANM,10,True,False,False,False,,0.19315710941660807,2026-05
2026-05-06,SITM,3,True,True,True,True,-0.8529687108930046,1.184123156001889,2026-05
2026-05-06,SITM,5,True,True,True,True,-0.80691651833531,1.184123156001889,2026-05
2026-05-06,SITM,10,True,True,True,True,-0.44347770894831706,1.184123156001889,2026-05
2026-05-06,SMTC,3,True,True,True,True,0.7800828159071598,3.7334079270014016,2026-05
2026-05-06,SMTC,5,True,True,True,True,0.5019474414615773,3.7334079270014016,2026-05
2026-05-06,SMTC,10,True,True,True,True,0.3620460952051327,3.7334079270014016,2026-05
2026-05-06,SYNA,3,True,True,True,True,-0.20179630349963756,3.627055007036996,2026-05
2026-05-06,SYNA,5,True,True,True,True,-0.3530835631871576,3.627055007036996,2026-05
2026-05-06,SYNA,10,True,True,True,True,-0.317514675340128,3.627055007036996,2026-05
2026-05-06,VSH,3,True,True,True,True,16.38350429793374,19.71215602491528,2026-05
2026-05-06,VSH,5,True,True,True,True,3.468668189055561,19.71215602491528,2026-05
2026-05-06,VSH,10,True,True,True,True,2.3446035972752277,19.71215602491528,2026-05
2026-05-06,WT,3,True,False,False,False,,-1.1985842715317072,2026-05
2026-05-06,WT,5,True,False,False,False,-1.5614904346203222,-1.1985842715317072,2026-05
2026-05-06,WT,10,True,False,False,False,,-1.1985842715317072,2026-05
2026-05-07,OSCR,3,True,True,True,True,-0.9134392785950695,0.15182521547789057,2026-05
2026-05-07,OSCR,5,True,True,True,True,-0.8912922440303286,0.15182521547789057,2026-05
2026-05-07,OSCR,10,True,False,True,False,-0.8044418625956467,0.15182521547789057,2026-05
2026-05-07,PANW,3,True,True,True,True,5.755602601914591,20.0,2026-05
2026-05-07,PANW,5,True,True,True,True,2.0906444715638544,20.0,2026-05
2026-05-07,PANW,10,True,True,True,True,1.2842832505090553,20.0,2026-05
2026-05-07,RIOT,3,True,False,True,False,,-1.210061706532273,2026-05
2026-05-07,RIOT,5,True,False,True,False,-2.2628540205769085,-1.210061706532273,2026-05
2026-05-07,TGTX,3,True,False,True,False,,-1.2208611594623815,2026-05
2026-05-08,COCO,3,True,False,True,False,-0.357803852244772,0.6211421859153917,2026-05
2026-05-08,COCO,5,True,True,True,True,-0.7026426272094818,0.6211421859153917,2026-05
2026-05-08,COCO,10,True,True,True,True,-0.5416386280844026,0.6211421859153917,2026-05
2026-05-08,DDOG,3,True,False,True,False,3.393372457112388,1.4926392394361123,2026-05
2026-05-08,DDOG,5,True,False,True,False,1.893162314069911,1.4926392394361123,2026-05
2026-05-08,DDOG,10,True,True,True,True,0.020637752551510468,1.4926392394361123,2026-05
2026-05-08,FLEX,3,True,False,True,False,,-1.8548605756030352,2026-05
2026-05-08,FLEX,5,True,False,False,False,,-1.8548605756030352,2026-05
2026-05-08,HNGE,3,True,False,False,False,,-1.0707074181933198,2026-05
2026-05-08,KRYS,3,True,False,True,False,-3.076006780948486,-1.0400240946557457,2026-05
2026-05-08,KRYS,5,True,False,True,False,,-1.0400240946557457,2026-05
2026-05-08,MTSI,3,True,True,True,True,-1.1845365957734435,-0.6357812654242972,2026-05
2026-05-08,MTSI,5,True,True,True,True,-1.2541939933567938,-0.6357812654242972,2026-05
2026-05-08,MTSI,10,True,True,True,True,-1.2475049745979212,-0.6357812654242972,2026-05
2026-05-08,OSCR,3,True,True,True,True,-1.0832813688479774,-0.13008514628851744,2026-05
2026-05-08,OSCR,5,True,True,True,True,-1.0956368427595236,-0.13008514628851744,2026-05
2026-05-08,OSCR,10,True,False,True,False,-1.1442782606700372,-0.13008514628851744,2026-05
2026-05-08,VSH,3,True,True,False,False,4.04131697566691,20.0,2026-05
2026-05-08,VSH,5,True,True,False,False,6.197239575078794,20.0,2026-05
2026-05-08,VSH,10,True,True,False,False,0.6451751977054369,20.0,2026-05
2026-05-11,DDOG,3,True,False,False,False,,2.2344240708967065,2026-05
2026-05-11,DDOG,5,True,False,False,False,2.1483204110952556,2.2344240708967065,2026-05
2026-05-11,DDOG,10,True,True,False,False,-0.04094324628258875,2.2344240708967065,2026-05
2026-05-11,FLEX,3,True,False,False,False,,-2.1201924832728185,2026-05
2026-05-11,KRYS,3,True,False,True,False,,-1.1025922457378912,2026-05
2026-05-11,MTSI,3,True,True,False,False,-1.5656059968446716,-0.9438839302653801,2026-05
2026-05-11,MTSI,5,True,False,False,False,,-0.9438839302653801,2026-05
2026-05-11,MTSI,10,True,True,False,False,-1.0371495591671895,-0.9438839302653801,2026-05
2026-05-11,OSCR,3,True,False,True,False,-1.115235351142995,-0.7002145076574153,2026-05
2026-05-11,OSCR,5,True,True,True,True,-1.0404835274398159,-0.7002145076574153,2026-05
2026-05-11,OSCR,10,True,False,True,False,,-0.7002145076574153,2026-05
2026-05-11,STX,3,True,False,True,False,,-2.1584498676256367,2026-05
2026-05-11,WDC,3,True,False,True,False,,-1.232804073336602,2026-05
2026-05-12,CNC,3,True,False,True,False,,0.35977962682994746,2026-05
2026-05-12,CNC,5,True,False,True,False,,0.35977962682994746,2026-05
2026-05-12,CNC,10,True,False,True,False,,0.35977962682994746,2026-05
2026-05-12,COCO,3,True,True,True,True,-1.0617359135149753,-0.41278020075646676,2026-05
2026-05-12,COCO,5,True,False,True,False,-1.127964199824189,-0.41278020075646676,2026-05
2026-05-12,COCO,10,True,True,True,True,-1.0588417554074787,-0.41278020075646676,2026-05
2026-05-12,GTX,3,True,True,True,True,1.8864583393970247,5.9950117700692624,2026-05
2026-05-12,GTX,5,True,False,True,False,,5.9950117700692624,2026-05
2026-05-12,GTX,10,True,True,True,True,-0.005240824756768968,5.9950117700692624,2026-05
2026-05-12,HUM,3,True,False,True,False,8.676670334607646,4.042139589194895,2026-05
2026-05-12,HUM,5,True,False,True,False,5.219628307506544,4.042139589194895,2026-05
2026-05-12,HUM,10,True,False,True,False,7.657564266365629,4.042139589194895,2026-05
2026-05-12,ILMN,3,True,False,False,False,,-1.2974886792452756,2026-05
2026-05-12,LQDA,3,True,False,True,False,,-0.2493312297113365,2026-05
2026-05-12,LQDA,5,True,False,True,False,-1.4578527736113305,-0.2493312297113365,2026-05
2026-05-12,LQDA,10,True,False,True,False,-1.2851874358070074,-0.2493312297113365,2026-05
2026-05-13,AXSM,3,True,False,False,False,,-1.1571940529006188,2026-05
2026-05-13,AXSM,5,True,False,False,False,,-1.1571940529006188,2026-05
2026-05-13,AXSM,10,True,False,False,False,,-1.1571940529006188,2026-05
2026-05-13,GTX,3,True,False,True,False,,1.2791709905391293,2026-05
2026-05-13,GTX,5,True,False,False,False,,1.2791709905391293,2026-05
