day,struct,gex,credit,maxrisk,pnl_usd,ret_risk,NEG,half
2023-11-15,iron condor 16/5,10452277119.110682,0.31399999999999995,2.686,31.399999999999995,11.690245718540579,False,2018-2026
2023-11-16,put spread 16/5,9313510383.603136,0.22199999999999998,3.778,22.199999999999996,5.876124933827421,False,2018-2026
2023-11-16,iron condor 16/5,9313510383.603136,0.4139999999999999,3.5860000000000003,41.39999999999999,11.544896820970438,False,2018-2026
2023-11-17,put spread 16/5,4396229757.556937,0.212,2.788,21.2,7.604017216642756,False,2018-2026
2023-11-17,iron condor 16/5,4396229757.556937,0.344,2.656,34.4,12.95180722891566,False,2018-2026
2023-11-20,put spread 16/5,6433708123.56876,0.09199999999999998,1.908,9.2,4.821802935010481,False,2018-2026
2023-11-20,iron condor 16/5,6433708123.56876,0.174,1.826,-6.600000000000911,-3.6144578313258,False,2018-2026
2023-11-21,put spread 16/5,8396325812.472469,0.192,2.808,19.2,6.837606837606838,False,2018-2026
2023-11-21,iron condor 16/5,8396325812.472469,0.314,2.686,31.4,11.69024571854058,False,2018-2026
2023-11-22,put spread 16/5,1600940970.7049475,0.22199999999999998,2.778,22.199999999999996,7.991360691144707,False,2018-2026
2023-11-22,iron condor 16/5,1600940970.7049475,0.32399999999999995,2.676,32.4,12.107623318385647,False,2018-2026
2023-11-28,put spread 16/5,1471216518.3390737,0.182,2.818,18.2,6.458481192334989,False,2018-2026
2023-11-28,iron condor 16/5,1471216518.3390737,0.354,2.646,35.4,13.378684807256235,False,2018-2026
2023-11-29,put spread 16/5,756746006.5105227,0.07200000000000002,1.928,7.200000000000002,3.7344398340248977,False,2018-2026
2023-11-29,iron condor 16/5,756746006.5105227,0.17400000000000004,1.826,17.400000000000006,9.529025191675796,False,2018-2026
2023-11-30,put spread 16/5,296110778.1338154,0.182,2.818,18.2,6.458481192334989,False,2018-2026
2023-11-30,iron condor 16/5,296110778.1338154,0.294,2.706,29.4,10.864745011086473,False,2018-2026
2023-12-01,put spread 16/5,1606916261.766547,0.22199999999999998,2.778,22.199999999999996,7.991360691144707,False,2018-2026
2023-12-01,iron condor 16/5,1606916261.766547,0.354,2.646,31.399999999997952,11.866969009825379,False,2018-2026
2023-12-04,put spread 16/5,7827603543.669025,0.202,2.798,20.200000000000003,7.219442458899214,False,2018-2026
2023-12-04,iron condor 16/5,7827603543.669025,0.344,2.656,34.4,12.95180722891566,False,2018-2026
2023-12-05,put spread 16/5,-557812800.0415031,0.22199999999999998,2.778,22.199999999999996,7.991360691144707,True,2018-2026
2023-12-05,iron condor 16/5,-557812800.0415031,0.4039999999999999,2.596,40.39999999999999,15.562403697996915,True,2018-2026
2023-12-06,put spread 16/5,1467545696.677921,0.20199999999999996,1.798,20.199999999999996,11.234705228031142,False,2018-2026
2023-12-06,iron condor 16/5,1467545696.677921,0.33399999999999996,1.666,33.4,20.048019207683073,False,2018-2026
2023-12-07,put spread 16/5,-2900421348.002246,0.10200000000000001,1.898,10.200000000000001,5.374077976817704,True,2018-2026
2023-12-07,iron condor 16/5,-2900421348.002246,0.214,1.786,0.40000000000204594,0.22396416573462816,True,2018-2026
2023-12-08,put spread 16/5,8346789697.632451,0.22199999999999998,2.778,22.199999999999996,7.991360691144707,False,2018-2026
2023-12-08,iron condor 16/5,8346789697.632451,0.494,2.5060000000000002,49.4,19.712689545091777,False,2018-2026
2023-12-11,put spread 16/5,12126133633.663422,0.102,1.898,10.2,5.374077976817702,False,2018-2026
2023-12-11,iron condor 16/5,12126133633.663422,0.194,1.806,19.400000000000002,10.741971207087486,False,2018-2026
2023-12-12,put spread 16/5,7813313416.80651,0.21199999999999997,2.7880000000000003,21.199999999999996,7.604017216642752,False,2018-2026
2023-12-12,iron condor 16/5,7813313416.80651,0.504,2.496,50.4,20.192307692307693,False,2018-2026
2023-12-13,put spread 16/5,11478722924.09123,0.172,2.828,17.2,6.082036775106082,False,2018-2026
2023-12-13,iron condor 16/5,11478722924.09123,0.42399999999999993,2.576,-257.6,-100.0,False,2018-2026
2023-12-14,put spread 16/5,16191175543.210855,0.162,2.838,16.2,5.708245243128964,False,2018-2026
2023-12-14,iron condor 16/5,16191175543.210855,0.31399999999999995,2.686,31.399999999999995,11.690245718540579,False,2018-2026
2023-12-15,put spread 16/5,19934687145.408005,0.33199999999999996,2.668,33.199999999999996,12.443778110944525,False,2018-2026
2023-12-15,iron condor 16/5,19934687145.408005,0.524,2.476,52.400000000000006,21.163166397415186,False,2018-2026
2023-12-18,put spread 16/5,1676863679.6918821,0.132,2.868,13.200000000000001,4.602510460251046,False,2018-2026
2023-12-18,iron condor 16/5,1676863679.6918821,0.264,2.7359999999999998,24.40000000000182,8.918128654971426,False,2018-2026
2023-12-19,put spread 16/5,14284022333.720396,0.172,2.828,17.2,6.082036775106082,False,2018-2026
2023-12-19,iron condor 16/5,14284022333.720396,0.304,2.696,30.4,11.275964391691394,False,2018-2026
2023-12-20,put spread 16/5,14362993706.84849,0.172,2.828,-282.8,-100.0,False,2018-2026
2023-12-20,iron condor 16/5,14362993706.84849,0.274,2.726,-272.6,-100.0,False,2018-2026
2023-12-21,put spread 16/5,47495215.24925881,0.212,3.788,21.2,5.59662090813094,False,2018-2026
2023-12-21,iron condor 16/5,47495215.24925881,0.3939999999999999,3.606,39.39999999999999,10.926234054353852,False,2018-2026
2023-12-22,put spread 16/5,8593939914.428999,0.282,3.718,28.199999999999996,7.584722969338353,False,2018-2026
2023-12-22,iron condor 16/5,8593939914.428999,0.484,3.516,48.4,13.765642775881684,False,2018-2026
2023-12-26,put spread 16/5,8732853779.71798,0.16199999999999998,2.838,16.2,5.708245243128963,False,2018-2026
2023-12-26,iron condor 16/5,8732853779.71798,0.27399999999999997,2.726,27.399999999999995,10.051357300073366,False,2018-2026
2023-12-27,put spread 16/5,13476827836.224483,0.09199999999999998,1.908,9.2,4.821802935010481,False,2018-2026
2023-12-27,iron condor 16/5,13476827836.224483,0.25399999999999995,1.746,25.399999999999995,14.547537227949597,False,2018-2026
2023-12-28,put spread 16/5,7193897654.3026495,0.142,2.858,14.2,4.968509447165849,False,2018-2026
2023-12-28,iron condor 16/5,7193897654.3026495,0.31399999999999995,2.686,31.399999999999995,11.690245718540579,False,2018-2026
2023-12-29,put spread 16/5,11269681062.873646,0.14199999999999996,2.858,14.199999999999996,4.968509447165849,False,2018-2026
2023-12-29,iron condor 16/5,11269681062.873646,0.33399999999999996,2.666,33.4,12.528132033008252,False,2018-2026
2024-01-02,put spread 16/5,6221946791.142661,0.152,2.848,15.2,5.337078651685393,False,2018-2026
2024-01-02,iron condor 16/5,6221946791.142661,0.274,2.726,27.400000000000002,10.051357300073368,False,2018-2026
2024-01-03,put spread 16/5,-4334865769.537548,0.13199999999999998,1.868,13.199999999999998,7.066381156316915,True,2018-2026
2024-01-03,iron condor 16/5,-4334865769.537548,0.2839999999999999,1.7160000000000002,28.39999999999999,16.550116550116545,True,2018-2026
2024-01-04,put spread 16/5,-6302627258.572063,0.14199999999999996,1.858,14.199999999999996,7.642626480086112,True,2018-2026
2024-01-04,iron condor 16/5,-6302627258.572063,0.3939999999999999,2.606,39.39999999999999,15.11895625479662,True,2018-2026
2024-01-05,put spread 16/5,-4726920962.477387,0.27199999999999996,2.728,27.199999999999996,9.970674486803517,True,2018-2026
2024-01-05,iron condor 16/5,-4726920962.477387,0.5539999999999999,2.446,55.39999999999999,22.649223221586258,True,2018-2026
2024-01-08,put spread 16/5,-4336146599.428626,0.112,1.888,11.200000000000001,5.932203389830509,True,2018-2026
2024-01-08,iron condor 16/5,-4336146599.428626,0.254,1.746,-174.6,-100.0,True,2018-2026
2024-01-09,put spread 16/5,6044057445.376952,0.172,2.828,17.2,6.082036775106082,False,2018-2026
2024-01-09,iron condor 16/5,6044057445.376952,0.294,2.706,29.4,10.864745011086473,False,2018-2026
2024-01-10,put spread 16/5,1224113830.306233,0.21200000000000002,2.788,21.200000000000003,7.604017216642756,False,2018-2026
2024-01-10,iron condor 16/5,1224113830.306233,0.384,2.616,-14.599999999997271,-5.581039755350639,False,2018-2026
2024-01-11,put spread 16/5,6733602287.991836,0.22199999999999998,2.778,22.199999999999996,7.991360691144707,False,2018-2026
2024-01-11,iron condor 16/5,6733602287.991836,0.514,2.4859999999999998,51.4,20.675784392598555,False,2018-2026
2024-01-12,put spread 16/5,2752950638.2505555,0.23199999999999998,3.768,23.2,6.1571125265392785,False,2018-2026
2024-01-12,iron condor 16/5,2752950638.2505555,0.3839999999999999,3.616,38.39999999999999,10.61946902654867,False,2018-2026
2024-01-16,put spread 16/5,6505270945.201622,0.192,3.808,19.2,5.042016806722689,False,2018-2026
2024-01-16,iron condor 16/5,6505270945.201622,0.304,3.696,30.4,8.225108225108224,False,2018-2026
2024-01-17,put spread 16/5,-4063326514.875989,0.14199999999999996,1.858,14.199999999999996,7.642626480086112,True,2018-2026
2024-01-17,iron condor 16/5,-4063326514.875989,0.32399999999999995,1.6760000000000002,32.4,19.33174224343675,True,2018-2026
2024-01-18,put spread 16/5,-8839966653.30579,0.14199999999999996,2.858,14.199999999999996,4.968509447165849,True,2018-2026
2024-01-18,iron condor 16/5,-8839966653.30579,0.29399999999999993,2.706,-117.60000000000272,-43.45898004434691,True,2018-2026
2024-01-19,put spread 16/5,6993630645.605797,0.252,3.748,25.2,6.7235859124866595,False,2018-2026
2024-01-19,iron condor 16/5,6993630645.605797,0.4139999999999999,3.5860000000000003,-158.6,-44.22755158951478,False,2018-2026
2024-01-22,put spread 16/5,13436720360.083944,0.13199999999999998,2.868,13.199999999999998,4.602510460251046,False,2018-2026
2024-01-22,iron condor 16/5,13436720360.083944,0.33399999999999996,2.666,33.4,12.528132033008252,False,2018-2026
2024-01-23,put spread 16/5,6236765706.594364,0.21199999999999997,2.7880000000000003,21.199999999999996,7.604017216642752,False,2018-2026
2024-01-23,iron condor 16/5,6236765706.594364,0.44399999999999995,2.556,44.39999999999999,17.37089201877934,False,2018-2026
2024-01-24,put spread 16/5,8673859007.625488,0.21200000000000002,2.788,21.200000000000003,7.604017216642756,False,2018-2026
2024-01-24,iron condor 16/5,8673859007.625488,0.43399999999999994,2.566,43.39999999999999,16.913484021823848,False,2018-2026
2024-01-25,put spread 16/5,7928054575.284868,0.12199999999999998,1.8780000000000001,12.199999999999998,6.496272630457933,False,2018-2026
2024-01-25,iron condor 16/5,7928054575.284868,0.32399999999999995,1.6760000000000002,32.4,19.33174224343675,False,2018-2026
2024-01-26,put spread 16/5,7656819525.735966,0.23199999999999998,2.768,23.2,8.38150289017341,False,2018-2026
2024-01-26,iron condor 16/5,7656819525.735966,0.46399999999999997,2.536,46.4,18.296529968454255,False,2018-2026
2024-01-29,put spread 16/5,5364258095.121405,0.13199999999999998,1.868,13.199999999999998,7.066381156316915,False,2018-2026
2024-01-29,iron condor 16/5,5364258095.121405,0.234,1.766,-3.5999999999981798,-2.03850509626171,False,2018-2026
2024-01-30,put spread 16/5,9758066010.154322,0.17200000000000001,2.828,17.200000000000003,6.082036775106083,False,2018-2026
2024-01-30,iron condor 16/5,9758066010.154322,0.32399999999999995,2.676,32.4,12.107623318385647,False,2018-2026
2024-01-31,put spread 16/5,7219556450.46275,0.362,3.638,-363.8,-100.0,False,2018-2026
2024-01-31,iron condor 16/5,7219556450.46275,0.6239999999999999,3.3760000000000003,-337.6,-100.0,False,2018-2026
2024-02-01,put spread 16/5,-7437214493.309036,0.242,2.758,24.2,8.774474256707759,True,2018-2026
2024-02-01,iron condor 16/5,-7437214493.309036,0.5739999999999998,3.426,-65.60000000000184,-19.147694103911803,True,2018-2026
2024-02-02,put spread 16/5,3830097559.641538,0.29200000000000004,3.708,29.200000000000003,7.874865156418555,False,2018-2026
2024-02-02,iron condor 16/5,3830097559.641538,0.5839999999999999,3.4160000000000004,-68.59999999999819,-20.081967213114226,False,2018-2026
2024-02-05,put spread 16/5,15534424454.709087,0.20199999999999999,3.798,20.2,5.318588730911005,False,2018-2026
2024-02-05,iron condor 16/5,15534424454.709087,0.424,3.576,42.4,11.856823266219239,False,2018-2026
2024-02-06,put spread 16/5,4587984704.33973,0.16199999999999998,2.838,16.2,5.708245243128963,False,2018-2026
2024-02-06,iron condor 16/5,4587984704.33973,0.31399999999999995,2.686,31.399999999999995,11.690245718540579,False,2018-2026
2024-02-07,put spread 16/5,5028680828.182075,0.202,2.798,20.200000000000003,7.219442458899214,False,2018-2026
2024-02-07,iron condor 16/5,5028680828.182075,0.334,2.666,-166.6,-62.49062265566392,False,2018-2026
2024-02-08,put spread 16/5,11856682826.430851,0.15199999999999997,2.848,15.199999999999998,5.337078651685393,False,2018-2026
2024-02-08,iron condor 16/5,11856682826.430851,0.24400000000000002,2.756,24.400000000000002,8.853410740203195,False,2018-2026
2024-02-09,put spread 16/5,6121997169.716288,0.12200000000000001,1.878,12.200000000000001,6.496272630457935,False,2018-2026
2024-02-09,iron condor 16/5,6121997169.716288,0.354,2.646,17.399999999999316,6.575963718820603,False,2018-2026
2024-02-12,put spread 16/5,12652948163.046713,0.12199999999999998,2.878,12.199999999999998,4.23905489923558,False,2018-2026
2024-02-12,iron condor 16/5,12652948163.046713,0.25399999999999995,2.746,25.399999999999995,9.249817916970136,False,2018-2026
2024-02-13,put spread 16/5,5874671138.43317,0.242,2.758,-261.8000000000014,-94.9238578680208,False,2018-2026
2024-02-13,iron condor 16/5,5874671138.43317,0.5339999999999999,2.466,-232.6000000000014,-94.32278994322846,False,2018-2026
2024-02-14,put spread 16/5,-5221440730.696362,0.252,4.748,25.2,5.307497893850042,True,2018-2026
2024-02-14,iron condor 16/5,-5221440730.696362,0.384,4.616,-124.59999999999955,-26.993067590987774,True,2018-2026
2024-02-15,put spread 16/5,9084865221.88028,0.20199999999999999,2.798,20.2,7.219442458899213,False,2018-2026
2024-02-15,iron condor 16/5,9084865221.88028,0.35399999999999987,2.646,35.399999999999984,13.37868480725623,False,2018-2026
2024-02-16,put spread 16/5,11756751477.009825,0.17200000000000001,3.828,17.200000000000003,4.493207941483804,False,2018-2026
2024-02-16,iron condor 16/5,11756751477.009825,0.374,3.626,37.4,10.314396028681744,False,2018-2026
2024-02-20,put spread 16/5,1694396599.461248,0.19199999999999998,3.808,19.2,5.042016806722689,False,2018-2026
2024-02-20,iron condor 16/5,1694396599.461248,0.3639999999999999,3.636,36.39999999999999,10.011001100110008,False,2018-2026
2024-02-21,put spread 16/5,-8080916916.702437,0.20199999999999999,2.798,20.2,7.219442458899213,True,2018-2026
2024-02-21,iron condor 16/5,-8080916916.702437,0.4139999999999999,2.5860000000000003,41.39999999999999,16.009280742459392,True,2018-2026
2024-02-22,put spread 16/5,-1923076020.8061059,0.28200000000000003,3.718,28.200000000000003,7.584722969338355,True,2018-2026
2024-02-22,iron condor 16/5,-1923076020.8061059,0.514,3.4859999999999998,-248.59999999999997,-71.31382673551349,True,2018-2026
2024-02-23,put spread 16/5,13203039306.356365,0.23199999999999998,3.768,23.2,6.1571125265392785,False,2018-2026
2024-02-23,iron condor 16/5,13203039306.356365,0.354,3.646,35.4,9.709270433351618,False,2018-2026
2024-02-26,put spread 16/5,11303017222.51371,0.182,2.818,18.2,6.458481192334989,False,2018-2026
2024-02-26,iron condor 16/5,11303017222.51371,0.6839999999999999,4.316,68.39999999999999,15.848007414272475,False,2018-2026
2024-02-27,put spread 16/5,-260191541.0907976,0.22199999999999998,2.778,22.199999999999996,7.991360691144707,True,2018-2026
2024-02-27,iron condor 16/5,-260191541.0907976,0.33399999999999996,2.666,33.4,12.528132033008252,True,2018-2026
2024-02-28,put spread 16/5,3634729424.4537168,0.20199999999999999,2.798,20.2,7.219442458899213,False,2018-2026
2024-02-28,iron condor 16/5,3634729424.4537168,0.31399999999999995,2.686,31.399999999999995,11.690245718540579,False,2018-2026
2024-02-29,put spread 16/5,-647358283.6792879,0.26199999999999996,3.738,26.199999999999996,7.009095773140715,True,2018-2026
2024-02-29,iron condor 16/5,-647358283.6792879,0.5439999999999999,3.456,54.39999999999999,15.740740740740739,True,2018-2026
2024-03-01,put spread 16/5,8238733073.082322,0.20199999999999999,2.798,20.2,7.219442458899213,False,2018-2026
2024-03-01,iron condor 16/5,8238733073.082322,0.3639999999999999,2.636,-48.60000000000228,-18.437025796662475,False,2018-2026
2024-03-04,put spread 16/5,15229300015.301899,0.10200000000000002,2.898,10.200000000000003,3.519668737060042,False,2018-2026
2024-03-04,iron condor 16/5,15229300015.301899,0.234,2.766,23.400000000000002,8.459869848156183,False,2018-2026
2024-03-05,put spread 16/5,4068093612.10757,0.172,2.828,-268.8000000000014,-95.04950495049553,False,2018-2026
2024-03-05,iron condor 16/5,4068093612.10757,0.354,2.646,-250.60000000000136,-94.70899470899522,False,2018-2026
2024-03-06,put spread 16/5,-8392583132.664482,0.18199999999999997,2.818,18.199999999999996,6.458481192334988,True,2018-2026
2024-03-06,iron condor 16/5,-8392583132.664482,0.42399999999999993,2.576,42.39999999999999,16.459627329192543,True,2018-2026
2024-03-07,put spread 16/5,4343711259.022579,0.20199999999999999,2.798,20.2,7.219442458899213,False,2018-2026
2024-03-07,iron condor 16/5,4343711259.022579,0.3639999999999999,2.636,-49.60000000000137,-18.81638846737533,False,2018-2026
2024-03-08,put spread 16/5,8954689282.113405,0.34199999999999997,3.658,34.199999999999996,9.349371241115364,False,2018-2026
2024-03-08,iron condor 16/5,8954689282.113405,0.6139999999999999,3.386,61.39999999999999,18.133490844654453,False,2018-2026
2024-03-11,put spread 16/5,-1302888298.6022706,0.20199999999999999,3.798,20.2,5.318588730911005,True,2018-2026
2024-03-11,iron condor 16/5,-1302888298.6022706,0.4139999999999999,3.5860000000000003,41.39999999999999,11.544896820970438,True,2018-2026
2024-03-12,put spread 16/5,84694239.61171868,0.302,3.698,30.2,8.166576527852893,False,2018-2026
2024-03-12,iron condor 16/5,84694239.61171868,0.6839999999999998,3.3160000000000003,68.39999999999998,20.627261761158014,False,2018-2026
2024-03-13,put spread 16/5,11711898111.09002,0.17200000000000001,2.828,17.200000000000003,6.082036775106083,False,2018-2026
2024-03-13,iron condor 16/5,11711898111.09002,0.374,2.626,37.4,14.242193450114243,False,2018-2026
2024-03-14,put spread 16/5,-764954057.8119857,0.20199999999999999,3.798,20.2,5.318588730911005,True,2018-2026
2024-03-14,iron condor 16/5,-764954057.8119857,0.4764999999999999,3.5235000000000003,47.64999999999999,13.523485170994745,True,2018-2026
2024-03-15,put spread 16/5,-2984578365.7417765,0.5219999999999999,4.478,52.19999999999999,11.656989727556944,True,2018-2026
2024-03-15,iron condor 16/5,-2984578365.7417765,0.7439999999999999,4.256,74.39999999999999,17.481203007518793,True,2018-2026
2024-03-18,put spread 16/5,-10223253039.834932,0.19199999999999998,2.808,19.2,6.837606837606837,True,2018-2026
2024-03-18,iron condor 16/5,-10223253039.834932,0.3639999999999999,2.636,36.39999999999999,13.808801213960542,True,2018-2026
2024-03-19,put spread 16/5,4138445047.423843,0.28200000000000003,2.718,28.200000000000003,10.375275938189848,False,2018-2026
2024-03-19,iron condor 16/5,4138445047.423843,0.474,2.526,47.4,18.764845605700714,False,2018-2026
2024-03-20,put spread 16/5,3025041949.8996477,0.30199999999999994,3.698,30.199999999999992,8.166576527852893,False,2018-2026
2024-03-20,iron condor 16/5,3025041949.8996477,0.5839999999999999,3.4160000000000004,16.400000000004077,4.800936768151076,False,2018-2026
2024-03-21,put spread 16/5,9281675157.465185,0.28200000000000003,4.718,28.200000000000003,5.977108944467995,False,2018-2026
2024-03-21,iron condor 16/5,9281675157.465185,0.584,4.416,58.4,13.224637681159418,False,2018-2026
2024-03-22,put spread 16/5,9179631114.6887,0.13199999999999998,2.868,13.199999999999998,4.602510460251046,False,2018-2026
2024-03-22,iron condor 16/5,9179631114.6887,0.24400000000000002,2.756,24.400000000000002,8.853410740203195,False,2018-2026
2024-03-25,put spread 16/5,888059330.2496271,0.102,2.898,10.2,3.519668737060041,False,2018-2026
2024-03-25,iron condor 16/5,888059330.2496271,0.16399999999999998,2.836,16.4,5.782792665726374,False,2018-2026
2024-03-26,put spread 16/5,-2392502120.439216,0.16199999999999998,1.838,16.2,8.813928182807398,True,2018-2026
2024-03-26,iron condor 16/5,-2392502120.439216,0.32399999999999995,1.6760000000000002,32.4,19.33174224343675,True,2018-2026
2024-03-27,put spread 16/5,-850926420.9586483,0.112,1.888,11.200000000000001,5.932203389830509,True,2018-2026
2024-03-27,iron condor 16/5,-850926420.9586483,0.19399999999999998,1.806,2.4000000000040904,1.3289036544873147,True,2018-2026
2024-03-28,put spread 16/5,9944861336.079725,0.16199999999999998,2.838,16.2,5.708245243128963,False,2018-2026
2024-03-28,iron condor 16/5,9944861336.079725,0.32399999999999995,2.676,32.4,12.107623318385647,False,2018-2026
2024-04-01,put spread 16/5,10774985158.507002,0.162,2.838,16.2,5.708245243128964,False,2018-2026
2024-04-01,iron condor 16/5,10774985158.507002,0.33399999999999996,2.666,33.4,12.528132033008252,False,2018-2026
2024-04-02,put spread 16/5,1262803182.8801477,0.13199999999999998,1.868,-1.7999999999977283,-0.9635974304056362,False,2018-2026
2024-04-02,iron condor 16/5,1262803182.8801477,0.264,1.736,11.400000000002276,6.566820276499007,False,2018-2026
2024-04-03,put spread 16/5,-4725297520.306922,0.142,1.858,14.2,7.642626480086114,True,2018-2026
2024-04-03,iron condor 16/5,-4725297520.306922,0.30399999999999994,1.6960000000000002,30.399999999999995,17.924528301886784,True,2018-2026
2024-04-04,put spread 16/5,3174902647.641775,0.112,1.888,-188.79999999999998,-100.0,False,2018-2026
2024-04-04,iron condor 16/5,3174902647.641775,0.24400000000000002,1.756,-175.6,-100.0,False,2018-2026
2024-04-05,put spread 16/5,-8241952374.626001,0.44200000000000006,6.558,44.2,6.7398597133272355,True,2018-2026
2024-04-05,iron condor 16/5,-8241952374.626001,0.7965000000000002,6.2035,79.65000000000002,12.839526073990493,True,2018-2026
2024-04-08,put spread 16/5,-556837233.9793919,0.32199999999999995,7.678,32.199999999999996,4.193800468872102,True,2018-2026
2024-04-08,iron condor 16/5,-556837233.9793919,0.494,7.506,49.4,6.581401545430323,True,2018-2026
2024-04-09,put spread 16/5,-1476449043.0094943,0.192,2.808,19.2,6.837606837606838,True,2018-2026
2024-04-09,iron condor 16/5,-1476449043.0094943,0.344,2.656,34.4,12.95180722891566,True,2018-2026
2024-04-10,put spread 16/5,-3831151390.4799266,0.34199999999999997,3.658,34.199999999999996,9.349371241115364,True,2018-2026
2024-04-10,iron condor 16/5,-3831151390.4799266,0.604,3.396,60.4,17.785630153121318,True,2018-2026
2024-04-11,put spread 16/5,-9141492726.465067,0.312,3.688,31.2,8.459869848156181,True,2018-2026
2024-04-11,iron condor 16/5,-9141492726.465067,0.564,3.436,56.39999999999999,16.41443538998836,True,2018-2026
2024-04-12,put spread 16/5,8318850385.984356,0.22199999999999998,3.778,-295.8000000000007,-78.29539438856557,False,2018-2026
2024-04-12,iron condor 16/5,8318850385.984356,0.4839999999999999,3.516,-269.6000000000007,-76.67804323094445,False,2018-2026
2024-04-15,put spread 16/5,-26042049058.09025,0.37450000000000006,6.6255,37.45,5.652403592181724,True,2018-2026
2024-04-15,iron condor 16/5,-26042049058.09025,0.6365000000000001,6.3635,63.650000000000006,10.00235719336843,True,2018-2026
2024-04-16,put spread 16/5,-13469828383.4698,0.362,4.638,36.199999999999996,7.8050884001724885,True,2018-2026
2024-04-16,iron condor 16/5,-13469828383.4698,0.6539999999999999,4.346,65.39999999999999,15.048320294523698,True,2018-2026
2024-04-17,put spread 16/5,-10434370678.74835,0.312,3.688,31.2,8.459869848156181,True,2018-2026
2024-04-17,iron condor 16/5,-10434370678.74835,0.674,3.326,67.4,20.26458208057727,True,2018-2026
2024-04-18,put spread 16/5,-29274543430.18205,0.32199999999999995,3.678,32.199999999999996,8.754758020663402,True,2018-2026
2024-04-18,iron condor 16/5,-29274543430.18205,0.564,3.436,56.39999999999999,16.41443538998836,True,2018-2026
2024-04-19,put spread 16/5,-27700857571.3425,0.312,3.688,31.2,8.459869848156181,True,2018-2026
2024-04-19,iron condor 16/5,-27700857571.3425,0.614,3.386,61.4,18.13349084465446,True,2018-2026
2024-04-22,put spread 16/5,-35409907007.682335,0.282,3.718,28.199999999999996,7.584722969338353,True,2018-2026
2024-04-22,iron condor 16/5,-35409907007.682335,0.574,3.426,57.4,16.754232340922357,True,2018-2026
2024-04-23,put spread 16/5,-4703861323.012288,0.21199999999999997,2.7880000000000003,21.199999999999996,7.604017216642752,True,2018-2026
2024-04-23,iron condor 16/5,-4703861323.012288,0.38400000000000006,2.616,-125.59999999999863,-48.012232415901615,True,2018-2026
2024-04-24,put spread 16/5,1374159965.3710058,0.22199999999999998,2.778,22.199999999999996,7.991360691144707,False,2018-2026
2024-04-24,iron condor 16/5,1374159965.3710058,0.4839999999999999,2.516,48.399999999999984,19.23688394276629,False,2018-2026
2024-04-25,put spread 16/5,-3018055513.9504485,0.252,2.748,25.2,9.170305676855895,True,2018-2026
2024-04-25,iron condor 16/5,-3018055513.9504485,0.5239999999999999,2.476,52.39999999999999,21.163166397415182,True,2018-2026
2024-04-26,put spread 16/5,-7478792557.209717,0.422,4.578,42.199999999999996,9.217999126256005,True,2018-2026
2024-04-26,iron condor 16/5,-7478792557.209717,0.7239999999999999,4.276,72.39999999999999,16.931711880261922,True,2018-2026
2024-04-29,put spread 16/5,1942717450.2828407,0.242,3.758,24.2,6.439595529536987,False,2018-2026
2024-04-29,iron condor 16/5,1942717450.2828407,0.484,3.516,48.4,13.765642775881684,False,2018-2026
2024-04-30,put spread 16/5,-1683160492.601441,0.20199999999999999,2.798,-276.80000000000274,-98.92780557541198,True,2018-2026
2024-04-30,iron condor 16/5,-1683160492.601441,0.46399999999999997,2.536,-250.60000000000272,-98.81703470031653,True,2018-2026
2024-05-02,put spread 16/5,-8687078684.660181,0.432,4.568,43.2,9.457092819614711,True,2018-2026
2024-05-02,iron condor 16/5,-8687078684.660181,0.9240000000000002,4.076,92.40000000000002,22.669283611383715,True,2018-2026
2024-05-03,put spread 16/5,-4742651925.602636,0.37199999999999994,3.628,37.199999999999996,10.253583241455345,True,2018-2026
2024-05-03,iron condor 16/5,-4742651925.602636,0.8039999999999999,3.196,-48.600000000002055,-15.206508135169603,True,2018-2026
2024-05-06,put spread 16/5,5020687509.310826,0.15199999999999997,2.848,15.199999999999998,5.337078651685393,False,2018-2026
2024-05-06,iron condor 16/5,5020687509.310826,0.29399999999999993,2.706,-129.60000000000318,-47.893569844790534,False,2018-2026
2024-05-07,put spread 16/5,6039797679.619454,0.13199999999999998,1.868,13.199999999999998,7.066381156316915,False,2018-2026
2024-05-07,iron condor 16/5,6039797679.619454,0.31399999999999995,1.686,31.399999999999995,18.623962040332145,False,2018-2026
2024-05-08,put spread 16/5,6251063526.687167,0.172,2.828,17.2,6.082036775106082,False,2018-2026
2024-05-08,iron condor 16/5,6251063526.687167,0.32399999999999995,2.676,32.4,12.107623318385647,False,2018-2026
2024-05-09,put spread 16/5,1734177134.74315,0.112,1.888,11.200000000000001,5.932203389830509,False,2018-2026
2024-05-09,iron condor 16/5,1734177134.74315,0.304,1.696,17.400000000000453,10.259433962264419,False,2018-2026
2024-05-10,put spread 16/5,6348805628.009628,0.112,1.888,11.200000000000001,5.932203389830509,False,2018-2026
2024-05-10,iron condor 16/5,6348805628.009628,0.234,1.766,23.400000000000002,13.250283125707815,False,2018-2026
2024-05-13,put spread 16/5,5926003319.525755,0.172,2.828,17.2,6.082036775106082,False,2018-2026
2024-05-13,iron condor 16/5,5926003319.525755,0.384,2.616,38.4,14.678899082568808,False,2018-2026
2024-05-14,put spread 16/5,372377073.2273448,0.27199999999999996,2.728,27.199999999999996,9.970674486803517,False,2018-2026
