entry,h,expiry,K,mid,ratio,short,fly,vix,episode,direction,POST,DOWN,UP,vdec,cl,half
2022-11-23,5,2022-12-02,402.0,8.165,0.5964482547458672,40.205046350297685,30.122172210206312,20.350000381469727,,,0,0,0,7,d20221123,2018-2026
2022-11-23,10,2022-12-09,403.0,10.920000000000002,0.8901098901098925,10.801137927869823,2.0696533953950125,20.350000381469727,,,0,0,0,7,d20221123,2018-2026
2022-11-28,1,2022-11-29,396.0,2.915,0.25385934819897393,74.43427189497291,56.851051140599154,22.209999084472656,,,0,0,0,8,d20221128,2018-2026
2022-11-28,5,2022-12-05,396.0,8.25,0.4375757575757592,56.120092378752716,44.7411090692897,22.209999084472656,,,0,0,0,8,d20221128,2018-2026
2022-11-28,10,2022-12-12,396.0,11.084999999999999,0.262516914749664,73.69967011613696,62.974345840269564,22.209999084472656,,,0,0,0,8,d20221128,2018-2026
2022-11-29,1,2022-11-30,395.0,4.85,2.5711340206185627,-158.0711920529807,-100.0,21.889999389648438,,,0,0,0,7,d20221129,2018-2026
2022-11-29,5,2022-12-06,395.0,8.735,0.13050944476244836,86.91835446669359,80.56583366539557,21.889999389648438,,,0,0,0,7,d20221129,2018-2026
2022-11-29,10,2022-12-12,396.0,10.835,0.26857406552838253,73.07923585734748,61.11744102629007,21.889999389648438,,,0,0,0,7,d20221129,2018-2026
2022-11-30,1,2022-12-01,406.0,3.9,0.3487179487179522,64.96651210716091,50.022593764120806,20.579999923706055,,,0,0,0,7,d20221130,2018-2026
2022-11-30,5,2022-12-07,406.0,8.125,1.5815384615384644,-58.55388981430099,-62.95642970541569,20.579999923706055,,,0,0,0,7,d20221130,2018-2026
2022-11-30,10,2022-12-14,406.0,13.870000000000001,0.4751261715933651,52.40846392720463,42.06091168469264,20.579999923706055,,,0,0,0,7,d20221130,2018-2026
2022-12-01,1,2022-12-02,408.0,4.7,0.24042553191489263,75.8650149508758,69.75841242450397,19.84000015258789,,,0,0,0,7,d20221201,2018-2026
2022-12-01,5,2022-12-08,408.0,7.4799999999999995,1.5762032085561526,-58.106477135577585,-60.521461074898795,19.84000015258789,,,0,0,0,7,d20221201,2018-2026
2022-12-01,10,2022-12-15,410.0,13.52,1.5051775147929012,-50.774246128769526,-44.70230932324807,19.84000015258789,,,0,0,0,7,d20221201,2018-2026
2022-12-02,1,2022-12-05,406.0,3.03,2.1089108910891046,-112.1513944223103,-100.0,19.059999465942383,,,0,0,0,6,d20221202,2018-2026
2022-12-02,5,2022-12-09,406.0,6.279999999999999,2.025477707006374,-103.29231260987738,-96.10082161258916,19.059999465942383,,,0,0,0,6,d20221202,2018-2026
2022-12-02,10,2022-12-16,406.0,13.695,1.65826944140197,-66.2579157363006,-69.89156753342442,19.059999465942383,,,0,0,0,6,d20221202,2018-2026
2022-12-05,1,2022-12-06,399.0,3.18,1.6163522012578573,-62.555344718532126,-72.48880358285305,20.75,,,0,0,0,7,d20221205,2018-2026
2022-12-05,5,2022-12-12,399.0,7.13,0.0126227208976122,98.73364288729456,87.18880366034215,20.75,,,0,0,0,7,d20221205,2018-2026
2022-12-05,10,2022-12-16,399.0,13.86,1.133477633477632,-13.536171135361567,-17.949060319791567,20.75,,,0,0,0,7,d20221205,2018-2026
2022-12-06,1,2022-12-07,394.0,3.4000000000000004,0.25000000000000666,74.86694263749195,58.66873065015425,22.170000076293945,,,0,0,0,8,d20221206,2018-2026
2022-12-06,5,2022-12-13,394.0,10.92,0.728937728937727,26.952372212535753,19.276187239826857,22.170000076293945,,,0,0,0,8,d20221206,2018-2026
2022-12-06,10,2022-12-19,393.0,14.794999999999998,0.8793511321392358,11.643858874664732,4.805096075707184,22.170000076293945,,,0,0,0,8,d20221206,2018-2026
2022-12-07,1,2022-12-08,393.0,3.5900000000000003,0.8941504178272923,10.134378499440675,1.7176596886747557,22.68000030517578,,,0,0,0,8,d20221207,2018-2026
2022-12-07,5,2022-12-14,394.0,12.39,0.43664245359160814,56.25454839492177,47.50395301558602,22.68000030517578,,,0,0,0,8,d20221207,2018-2026
2022-12-07,10,2022-12-21,393.0,15.01,0.4510326449033965,54.69147369830022,38.665679847748045,22.68000030517578,,,0,0,0,8,d20221207,2018-2026
2022-12-08,1,2022-12-09,396.0,4.08,0.6666666666666733,33.03791235844345,23.19178721418507,22.290000915527344,,,0,0,0,8,d20221208,2018-2026
2022-12-08,5,2022-12-15,396.0,12.33,0.5150040551500424,48.403347688307285,39.89948240942148,22.290000915527344,,,0,0,0,8,d20221208,2018-2026
2022-12-08,10,2022-12-23,395.0,14.790000000000001,0.8174442190669354,18.045010845987157,10.92530657748065,22.290000915527344,,,0,0,0,8,d20221208,2018-2026
2022-12-09,1,2022-12-12,394.0,3.565,1.3772791023842987,-38.524474538017344,-45.338041061854966,22.829999923706055,,,0,0,0,8,d20221209,2018-2026
2022-12-09,5,2022-12-16,394.0,12.93,0.8283062645011585,16.98961401333142,12.047486442913847,22.829999923706055,,,0,0,0,8,d20221209,2018-2026
2022-12-09,10,2022-12-23,394.0,14.18,0.7820874471086019,21.52561562411566,14.597451883979565,22.829999923706055,,,0,0,0,8,d20221209,2018-2026
2022-12-12,1,2022-12-13,398.0,9.385,0.42194992008524024,57.71263815473352,50.79961899032457,25.0,,,0,0,0,8,d20221212,2018-2026
2022-12-12,5,2022-12-19,398.0,14.065,1.2804834696054028,-28.280921685245136,-31.941274653404577,25.0,,,0,0,0,8,d20221212,2018-2026
2022-12-12,10,2022-12-23,398.0,15.13,0.9973562458691325,0.0794596742155034,-6.084656084655924,25.0,,,0,0,0,8,d20221212,2018-2026
2022-12-13,1,2022-12-14,403.0,7.885,0.4552948636651839,54.35183419162088,46.97696452892786,22.549999237060547,,,0,0,0,8,d20221213,2018-2026
2022-12-13,5,2022-12-20,402.0,11.334999999999999,1.895015438906045,-90.09690694278524,-87.63574246553073,22.549999237060547,,,0,0,0,8,d20221213,2018-2026
2022-12-13,10,2022-12-27,402.0,12.845,1.6045153756325428,-60.8962098442563,-54.511879847347124,22.549999237060547,,,0,0,0,8,d20221213,2018-2026
2022-12-14,1,2022-12-15,399.0,4.8950000000000005,1.9101123595505662,-92.20886010895306,-88.12460034712748,21.139999389648438,,,0,0,0,7,d20221214,2018-2026
2022-12-14,5,2022-12-21,398.0,8.71,1.351320321469573,-35.724169741697196,-41.472694717994415,21.139999389648438,,,0,0,0,7,d20221214,2018-2026
2022-12-14,10,2022-12-30,398.0,12.285,1.267399267399267,-27.21107888394127,-30.933460284908588,21.139999389648438,,,0,0,0,7,d20221214,2018-2026
2022-12-15,1,2022-12-16,388.0,4.75,0.9915789473684168,0.359636132854258,-7.2092615330640095,22.829999923706055,129.0,DOWN,1,1,0,8,e129,2018-2026
2022-12-15,5,2022-12-22,388.0,8.715,0.8330464716006875,16.45088900397042,7.286445998788435,22.829999923706055,129.0,DOWN,1,1,0,8,e129,2018-2026
2022-12-15,10,2022-12-30,389.0,12.065000000000001,0.5445503522585986,45.40695500436252,33.552984445636405,22.829999923706055,129.0,DOWN,1,1,0,8,e129,2018-2026
2022-12-16,1,2022-12-19,384.0,4.26,0.9413145539906083,5.357564314373595,-1.2076816471983975,22.6200008392334,129.0,DOWN,1,1,0,8,e129,2018-2026
2022-12-16,5,2022-12-23,385.0,8.23,0.2539489671931926,74.53393444620477,64.40137099633645,22.6200008392334,129.0,DOWN,1,1,0,8,e129,2018-2026
2022-12-16,10,2022-12-30,385.0,11.165000000000001,0.2301836094939537,76.92894654158631,63.883265856950125,22.6200008392334,129.0,DOWN,1,1,0,8,e129,2018-2026
2022-12-19,1,2022-12-20,379.0,3.5149999999999997,0.4324324324324273,56.50307626269905,43.70001311131554,22.420000076293945,129.0,DOWN,1,1,0,8,e129,2018-2026
2022-12-19,5,2022-12-27,380.0,7.745,0.1794706262104566,81.99365243862961,69.52108114840898,22.420000076293945,129.0,DOWN,1,1,0,8,e129,2018-2026
2022-12-19,10,2022-12-30,380.0,10.030000000000001,0.24227318045862478,75.70485902819429,60.80907926047955,22.420000076293945,129.0,DOWN,1,1,0,8,e129,2018-2026
2022-12-20,1,2022-12-21,381.0,3.515,1.4879089615931773,-49.66375733295229,-53.09394461375428,21.479999542236328,129.0,DOWN,1,1,0,7,e129,2018-2026
2022-12-20,5,2022-12-28,382.0,7.71,0.6913099870298294,30.662156888253104,20.10930319215024,21.479999542236328,129.0,DOWN,1,1,0,7,e129,2018-2026
2022-12-20,10,2023-01-06,383.0,12.46,0.4044943820224735,59.47575781940967,46.86189390037509,21.479999542236328,129.0,DOWN,1,1,0,7,e129,2018-2026
2022-12-21,1,2022-12-22,386.0,3.125,1.6831999999999971,-69.43147044612628,-76.75514370975313,20.06999969482422,129.0,DOWN,1,1,0,7,e129,2018-2026
2022-12-21,5,2022-12-29,386.0,7.09,0.37235543018335493,62.6432715437953,49.650902384402755,20.06999969482422,129.0,DOWN,1,1,0,7,e129,2018-2026
2022-12-21,10,2023-01-06,387.0,11.32,0.09187279151943643,90.79401611047163,74.54892297909534,20.06999969482422,129.0,DOWN,1,1,0,7,e129,2018-2026
2022-12-22,1,2022-12-23,379.0,3.9899999999999998,0.9799498746867231,1.5609264853971543,-6.748746010032485,21.969999313354492,,,0,0,0,7,d20221222,2018-2026
2022-12-22,5,2022-12-30,380.0,8.235,0.2950819672131156,70.40014617211759,56.003908719894156,21.969999313354492,,,0,0,0,7,d20221222,2018-2026
2022-12-22,10,2023-01-06,380.0,11.88,0.6767676767676785,32.163347958150354,21.590735943927946,21.969999313354492,,,0,0,0,7,d20221222,2018-2026
2022-12-23,1,2022-12-27,382.0,3.5999999999999996,0.16944444444444826,82.9704075935228,69.67604885820464,20.8700008392334,,,0,0,0,7,d20221223,2018-2026
2022-12-23,5,2023-01-03,383.0,7.755,0.28110896196002666,71.79636457726882,55.132738395913925,20.8700008392334,,,0,0,0,7,d20221223,2018-2026
2022-12-23,10,2023-01-06,383.0,10.61,0.475023562676722,52.39444601870199,41.72808809164358,20.8700008392334,,,0,0,0,7,d20221223,2018-2026
2022-12-27,1,2022-12-28,382.0,3.16,1.6867088607594884,-69.6371737746653,-78.97049591964796,21.649999618530273,,,0,0,0,7,d20221227,2018-2026
2022-12-27,5,2023-01-04,382.0,7.52,0.23005319148936412,76.9241029745229,64.00939315288568,21.649999618530273,,,0,0,0,7,d20221227,2018-2026
2022-12-27,10,2023-01-13,383.0,14.52,1.0661157024793402,-6.780713251017579,-12.94829695447825,21.649999618530273,,,0,0,0,7,d20221227,2018-2026
2022-12-28,1,2022-12-29,377.0,3.6,1.7666666666666704,-77.55443886097189,-83.00584174190158,22.139999389648438,,,0,0,0,8,d20221228,2018-2026
2022-12-28,5,2023-01-05,377.0,8.1,0.2938271604938266,70.53361396558134,60.216445124103046,22.139999389648438,,,0,0,0,8,d20221228,2018-2026
2022-12-28,10,2023-01-13,378.0,14.545,1.4080440013750442,-41.051689107751784,-41.98129018496522,22.139999389648438,,,0,0,0,8,d20221228,2018-2026
2022-12-29,1,2022-12-30,384.0,3.2249999999999996,0.4868217054263545,51.00639725386197,40.0347716137192,21.440000534057617,,,0,0,0,7,d20221229,2018-2026
2022-12-29,5,2023-01-06,384.0,8.715,0.46356855995410445,53.53384323422829,45.234493192132916,21.440000534057617,,,0,0,0,7,d20221229,2018-2026
2022-12-29,10,2023-01-13,385.0,13.49,0.9992587101556722,-0.09653226405300114,-6.507157181384529,21.440000534057617,,,0,0,0,7,d20221229,2018-2026
2022-12-30,1,2023-01-03,381.0,4.075,0.04417177914110597,95.56048834628173,86.03544665159968,21.670000076293945,,,0,0,0,7,d20221230,2018-2026
2022-12-30,5,2023-01-09,382.0,9.08,0.6453744493392085,35.298664016782446,27.776023576465526,21.670000076293945,,,0,0,0,7,d20221230,2018-2026
2022-12-30,10,2023-01-13,382.0,13.225,1.2461247637051054,-24.805937369836183,-30.376275276995774,21.670000076293945,,,0,0,0,7,d20221230,2018-2026
2023-01-03,1,2023-01-04,381.0,4.21,0.6484560570071303,34.875954198472854,28.348757915245542,22.899999618530273,,,0,0,0,8,d20230103,2018-2026
2023-01-03,5,2023-01-10,381.0,8.745000000000001,1.100057175528874,-10.26419852140528,-16.074373116506543,22.899999618530273,,,0,0,0,8,d20230103,2018-2026
2023-01-03,10,2023-01-20,382.0,14.459999999999999,0.9578146611341648,4.065941677633695,-2.89084033074818,22.899999618530273,,,0,0,0,8,d20230103,2018-2026
2023-01-04,1,2023-01-05,382.0,3.425,0.7649635036496364,22.929842623915142,13.810575548915056,22.010000228881836,,,0,0,0,7,d20230104,2018-2026
2023-01-04,5,2023-01-11,382.0,8.33,1.6218487394957972,-62.63392319730337,-61.7366516829294,22.010000228881836,,,0,0,0,7,d20230104,2018-2026
2023-01-04,10,2023-01-20,383.0,13.7,0.9379562043795637,6.046647656649681,-0.8478733095089466,22.010000228881836,,,0,0,0,7,d20230104,2018-2026
2023-01-05,1,2023-01-06,380.0,5.4399999999999995,1.477941176470592,-48.28476576908928,-49.36708860759529,22.459999084472656,,,0,0,0,8,d20230105,2018-2026
2023-01-05,5,2023-01-12,380.0,11.1,1.5252252252252259,-52.839216394330656,-55.80158660971152,22.459999084472656,,,0,0,0,8,d20230105,2018-2026
2023-01-05,10,2023-01-20,381.0,13.46,1.10326894502229,-10.515740120562784,-15.689403927555484,22.459999084472656,,,0,0,0,8,d20230105,2018-2026
2023-01-06,1,2023-01-09,389.0,3.4099999999999997,0.33431085043987874,66.39150943396267,50.02560163850522,21.1299991607666,,,0,0,0,7,d20230106,2018-2026
2023-01-06,5,2023-01-13,389.0,9.915,0.956127080181545,4.189196017989598,-0.4117953329863931,21.1299991607666,,,0,0,0,7,d20230106,2018-2026
2023-01-06,10,2023-01-20,390.0,12.0,0.4875000000000019,51.17676514772139,41.73043885678571,21.1299991607666,,,0,0,0,7,d20230106,2018-2026
2023-01-09,1,2023-01-10,389.0,3.585,0.4518828451882858,54.55183055126933,43.33288930331679,21.969999313354492,,,0,0,0,7,d20230109,2018-2026
2023-01-09,5,2023-01-17,389.0,10.115,0.8670291646070175,13.077952326676437,7.171828028821089,21.969999313354492,,,0,0,0,7,d20230109,2018-2026
2023-01-09,10,2023-01-20,389.0,11.65,0.5879828326180276,41.08540466156341,32.80157881753129,21.969999313354492,,,0,0,0,7,d20230109,2018-2026
2023-01-10,1,2023-01-11,390.0,3.0999999999999996,1.777419354838707,-78.78001297858505,-84.5230574857862,20.579999923706055,,,0,0,0,7,d20230110,2018-2026
2023-01-10,5,2023-01-18,390.0,10.12,0.1521739130434803,84.74794493413866,76.464965108498,20.579999923706055,,,0,0,0,7,d20230110,2018-2026
2023-01-10,10,2023-01-24,391.0,11.92,0.7684563758389282,23.005799781457302,14.4127168188624,20.579999923706055,,,0,0,0,7,d20230110,2018-2026
2023-01-11,1,2023-01-12,395.0,8.15,0.23680981595092107,76.26660108214452,72.7228087404861,21.09000015258789,,,0,0,0,7,d20230111,2018-2026
2023-01-11,5,2023-01-19,395.0,10.865,0.5807639208467559,41.78698279440932,32.87038997332428,21.09000015258789,,,0,0,0,7,d20230111,2018-2026
2023-01-11,10,2023-01-27,396.0,13.424999999999999,0.7225325884543754,27.609239150714654,18.50532588964626,21.09000015258789,,,0,0,0,7,d20230111,2018-2026
2023-01-12,1,2023-01-13,396.0,3.43,0.7230320699708508,27.315357561546953,16.916709777547393,18.829999923706055,,,0,0,0,6,d20230112,2018-2026
2023-01-12,5,2023-01-20,397.0,7.52,0.1529255319148906,84.66053087901858,70.12652008352808,18.829999923706055,,,0,0,0,6,d20230112,2018-2026
2023-01-12,10,2023-01-27,397.0,10.41,0.8357348703170018,16.24145566573613,7.133524954272392,18.829999923706055,,,0,0,0,6,d20230112,2018-2026
2023-01-13,1,2023-01-17,399.0,3.09,0.3980582524271904,59.96093749999941,47.40420271940612,18.350000381469727,,,0,0,0,6,d20230113,2018-2026
2023-01-13,5,2023-01-23,399.0,6.6899999999999995,0.23916292974589282,76.00119994000266,62.601626016259814,18.350000381469727,,,0,0,0,6,d20230113,2018-2026
2023-01-13,10,2023-01-27,399.0,8.915,0.7515423443634313,24.630181675009972,13.584962557169566,18.350000381469727,,,0,0,0,6,d20230113,2018-2026
2023-01-17,1,2023-01-18,398.0,3.3600000000000003,1.9226190476190415,-93.29742669060379,-86.06811145510783,19.360000610351562,,,0,0,0,6,d20230117,2018-2026
2023-01-17,5,2023-01-24,398.0,6.565,0.3290175171363328,66.99518679807433,54.33900476970134,19.360000610351562,,,0,0,0,6,d20230117,2018-2026
2023-01-17,10,2023-01-31,398.0,9.23,0.9176598049837515,8.004778972520619,-0.007390436774993089,19.360000610351562,,,0,0,0,6,d20230117,2018-2026
2023-01-18,1,2023-01-19,392.0,3.19,1.0376175548589348,-4.35056746532163,-13.947536788227824,20.34000015258789,,,0,0,0,7,d20230118,2018-2026
2023-01-18,5,2023-01-25,392.0,6.75,1.2385185185185206,-24.275308458451214,-27.04695382227414,20.34000015258789,,,0,0,0,7,d20230118,2018-2026
2023-01-18,10,2023-02-01,393.0,10.775,1.651044083526684,-65.49606958463201,-54.67764474827208,20.34000015258789,,,0,0,0,7,d20230118,2018-2026
2023-01-19,1,2023-01-20,390.0,3.2199999999999998,1.8167701863354109,-82.98404754457374,-95.23960647413591,20.520000457763672,,,0,0,0,7,d20230119,2018-2026
2023-01-19,5,2023-01-26,390.0,6.965,2.110552763819094,-111.83082354636487,-100.0,20.520000457763672,,,0,0,0,7,d20230119,2018-2026
2023-01-19,10,2023-02-02,391.0,11.18,2.3059033989266524,-131.16929698708728,-81.74099602866663,20.520000457763672,,,0,0,0,7,d20230119,2018-2026
2023-01-20,1,2023-01-23,395.0,3.2199999999999998,1.739130434782616,-75.16421645292533,-87.1423979427844,19.850000381469727,,,0,0,0,7,d20230120,2018-2026
2023-01-20,5,2023-01-27,395.0,6.824999999999999,1.5677655677655662,-57.24887941803204,-56.882472071601086,19.850000381469727,,,0,0,0,7,d20230120,2018-2026
2023-01-20,10,2023-02-03,396.0,11.850000000000001,1.380590717299579,-38.32755559313445,-41.325551032946876,19.850000381469727,,,0,0,0,7,d20230120,2018-2026
2023-01-23,1,2023-01-24,400.0,3.455,0.04630969609262663,95.34138884844883,78.42702491195969,19.809999465942383,,,0,0,0,7,d20230123,2018-2026
2023-01-23,5,2023-01-30,400.0,6.945,0.09215262778977484,90.7507767902307,75.59308667937192,19.809999465942383,,,0,0,0,7,d20230123,2018-2026
2023-01-23,10,2023-02-03,401.0,11.365,0.9995600527936659,-0.1807839851846589,-7.1659289388684,19.809999465942383,,,0,0,0,7,d20230123,2018-2026
2023-01-24,1,2023-01-25,399.0,3.38,0.4023668639053295,59.54788816180804,44.393241167434375,19.200000762939453,,,0,0,0,6,d20230124,2018-2026
2023-01-24,5,2023-01-31,400.0,7.12,0.9087078651685432,8.898901717825584,0.3197442046359007,19.200000762939453,,,0,0,0,6,d20230124,2018-2026
2023-01-24,10,2023-02-07,400.0,11.945,1.270824612808707,-27.354335332857964,-49.36176918632144,19.200000762939453,,,0,0,0,6,d20230124,2018-2026
2023-01-25,1,2023-01-26,400.0,3.5249999999999995,1.3333333333333304,-34.11328292195717,-39.845691120700636,19.079999923706055,,,0,0,0,6,d20230125,2018-2026
2023-01-25,5,2023-02-01,400.0,8.605,1.2539221382916932,-25.69165356165205,-31.103344982526426,19.079999923706055,,,0,0,0,6,d20230125,2018-2026
2023-01-25,10,2023-02-08,401.0,11.78,0.8191850594227486,17.9212384111595,7.065371191397244,19.079999923706055,,,0,0,0,6,d20230125,2018-2026
2023-01-26,1,2023-01-27,404.0,3.44,0.4941860465116246,50.32144944476947,37.448132780083284,18.729999542236328,,,0,0,0,6,d20230126,2018-2026
2023-01-26,5,2023-02-02,404.0,8.86,1.4424379232505613,-44.619214665610194,-46.19111431811124,18.729999542236328,,,0,0,0,6,d20230126,2018-2026
2023-01-26,10,2023-02-09,404.0,11.69,0.2677502138579979,73.1721950801406,51.849146803001176,18.729999542236328,,,0,0,0,6,d20230126,2018-2026
2023-01-27,1,2023-01-30,407.0,3.21,1.9813084112149575,-99.24812030075229,-100.0,18.510000228881836,,,0,0,0,6,d20230127,2018-2026
2023-01-27,5,2023-02-03,407.0,9.215,0.5816603364080318,41.7042797324486,34.41803583771989,18.510000228881836,,,0,0,0,6,d20230127,2018-2026
2023-01-27,10,2023-02-10,408.0,11.225000000000001,0.003563474387529662,99.64284119826759,87.23621946540463,18.510000228881836,,,0,0,0,6,d20230127,2018-2026
2023-01-30,1,2023-01-31,401.0,3.4899999999999998,1.5673352435530166,-57.54608294930954,-59.373340414233326,19.940000534057617,,,0,0,0,7,d20230130,2018-2026
2023-01-30,5,2023-02-06,402.0,10.14,0.7830374753451674,21.518236631412506,15.506177569198387,19.940000534057617,,,0,0,0,7,d20230130,2018-2026
2023-01-30,10,2023-02-10,402.0,11.76,0.5136054421768725,48.53880889494743,38.14321975232657,19.940000534057617,,,0,0,0,7,d20230130,2018-2026
2023-01-31,1,2023-02-01,405.0,5.46,1.0604395604395642,-6.394707828004782,-10.26524285222222,19.399999618530273,,,0,0,0,6,d20230131,2018-2026
2023-01-31,5,2023-02-07,405.0,9.690000000000001,1.0505675954592368,-5.252274607113381,-11.1424541607899,19.399999618530273,,,0,0,0,6,d20230131,2018-2026
2023-01-31,10,2023-02-14,406.0,12.605,0.5291550971836585,46.97722484995417,34.43683277115127,19.399999618530273,,,0,0,0,6,d20230131,2018-2026
2023-02-01,1,2023-02-02,413.0,3.73,1.013404825737258,-1.8318965517233978,-12.165848336060355,17.8700008392334,,,0,0,0,6,d20230201,2018-2026
2023-02-01,5,2023-02-08,413.0,8.04,0.2922885572139332,70.68728950979141,58.334299965200955,17.8700008392334,,,0,0,0,6,d20230201,2018-2026
2023-02-01,10,2023-02-15,413.0,11.275,0.08780487804878129,91.19569567344027,56.55942456436027,17.8700008392334,,,0,0,0,6,d20230201,2018-2026
2023-02-02,1,2023-02-03,415.0,5.67,0.4656084656084632,53.24951301576083,45.87332053742824,18.729999542236328,,,0,0,0,6,d20230202,2018-2026
2023-02-02,5,2023-02-09,416.0,8.489999999999998,1.0447585394581869,-4.759655131687798,-11.92720181995455,18.729999542236328,,,0,0,0,6,d20230202,2018-2026
2023-02-02,10,2023-02-16,415.0,11.945,0.5575554625366282,44.10172478912229,30.130911413062595,18.729999542236328,,,0,0,0,6,d20230202,2018-2026
2023-02-03,1,2023-02-06,412.0,3.655,0.5636114911080717,43.320951987893736,33.02814056819706,18.329999923706055,,,0,0,0,6,d20230203,2018-2026
2023-02-03,5,2023-02-10,412.0,7.63,0.5190039318479659,47.942684369659794,37.98275215598075,18.329999923706055,,,0,0,0,6,d20230203,2018-2026
2023-02-03,10,2023-02-17,413.0,11.594999999999999,0.4959034066407935,50.30035870175893,37.494021999043525,18.329999923706055,,,0,0,0,6,d20230203,2018-2026
2023-02-06,1,2023-02-07,410.0,4.275,1.21169590643275,-21.753437536725976,-22.88281013424866,19.43000030517578,,,0,0,0,6,d20230206,2018-2026
2023-02-06,5,2023-02-13,410.0,7.59,0.3741765480895883,62.468613717457714,52.36185941611355,19.43000030517578,,,0,0,0,6,d20230206,2018-2026
2023-02-06,10,2023-02-17,411.0,11.2,0.3348214285714286,66.44895768095196,54.51697570061809,19.43000030517578,,,0,0,0,6,d20230206,2018-2026
2023-02-07,1,2023-02-08,415.0,3.3449999999999998,1.3004484304932804,-30.84674387125952,-31.937845126493457,18.65999984741211,,,0,0,0,6,d20230207,2018-2026
2023-02-07,5,2023-02-14,416.0,8.834999999999999,0.3769100169779269,62.19989783756189,49.90803188228095,18.65999984741211,,,0,0,0,6,d20230207,2018-2026
2023-02-07,10,2023-02-21,415.0,10.950000000000001,1.4484018264840193,-45.145053537110016,-59.33601807288099,18.65999984741211,,,0,0,0,6,d20230207,2018-2026
2023-02-08,1,2023-02-09,411.0,3.525,1.0978723404255333,-10.42944785276086,-16.83273548558534,19.6299991607666,,,0,0,0,7,d20230208,2018-2026
2023-02-08,5,2023-02-15,411.0,9.39,0.31842385516507016,68.07942777837079,56.94539751004797,19.6299991607666,,,0,0,0,7,d20230208,2018-2026
2023-02-08,10,2023-02-24,412.0,12.440000000000001,1.2540192926045033,-25.63421116211662,-31.090096034015268,19.6299991607666,,,0,0,0,7,d20230208,2018-2026
2023-02-09,1,2023-02-10,407.0,3.6650000000000005,0.283765347885408,71.46384963643791,62.24309241867378,20.709999084472656,,,0,0,0,7,d20230209,2018-2026
2023-02-09,5,2023-02-16,408.0,10.52,0.032319391634978614,96.76097932742712,84.77774796529854,20.709999084472656,,,0,0,0,7,d20230209,2018-2026
2023-02-09,10,2023-02-24,408.0,13.11,0.8848207475209782,11.362420722854566,3.218407282631916,20.709999084472656,,,0,0,0,7,d20230209,2018-2026
2023-02-10,1,2023-02-13,408.0,3.75,1.29066666666666,-29.689174705251197,-30.792816469557042,20.530000686645508,,,0,0,0,7,d20230210,2018-2026
2023-02-10,5,2023-02-17,409.0,10.25,0.17073170731707318,82.88843258042436,68.84483817209019,20.530000686645508,,,0,0,0,7,d20230210,2018-2026
2023-02-10,10,2023-02-24,409.0,12.385000000000002,1.017359709325799,-1.9046463666142692,-8.443164617713448,20.530000686645508,,,0,0,0,7,d20230210,2018-2026
2023-02-13,1,2023-02-14,413.0,6.855,0.048140043763673826,95.17155607579217,82.91295912223211,20.34000015258789,,,0,0,0,7,d20230213,2018-2026
2023-02-13,5,2023-02-21,413.0,9.790000000000001,1.415730337078653,-41.979102642901175,-43.75229021619653,20.34000015258789,,,0,0,0,7,d20230213,2018-2026
2023-02-13,10,2023-03-03,414.0,13.399999999999999,0.7373134328358206,26.114268620999127,15.706947823736181,20.34000015258789,,,0,0,0,7,d20230213,2018-2026
2023-02-14,1,2023-02-15,414.0,3.3949999999999996,0.002945508100144597,99.70365980145233,79.52998587389264,18.90999984741211,,,0,0,0,6,d20230214,2018-2026
2023-02-14,5,2023-02-22,414.0,7.46,2.064343163538871,-107.07274438617691,-100.0,18.90999984741211,,,0,0,0,6,d20230214,2018-2026
2023-02-14,10,2023-02-28,414.0,9.86,1.8062880324543613,-81.05113347565317,-58.73608426104927,18.90999984741211,,,0,0,0,6,d20230214,2018-2026
2023-02-15,1,2023-02-16,413.0,3.27,1.425076452599396,-43.2964329643304,-40.99848714069655,18.229999542236328,,,0,0,0,6,d20230215,2018-2026
2023-02-15,5,2023-02-22,413.0,6.465,2.2273781902552168,-123.44634960043415,-100.0,18.229999542236328,,,0,0,0,6,d20230215,2018-2026
2023-02-15,10,2023-03-03,414.0,10.51,0.9400570884871546,5.788118623057162,-3.3127554125727605,18.229999542236328,,,0,0,0,6,d20230215,2018-2026
2023-02-16,1,2023-02-17,409.0,3.9349999999999996,0.4447268106734435,55.294418188785286,38.16734829225157,20.170000076293945,,,0,0,0,7,d20230216,2018-2026
2023-02-16,5,2023-02-24,409.0,8.2,1.5365853658536615,-54.09074232603673,-57.147566201516554,20.170000076293945,,,0,0,0,7,d20230216,2018-2026
2023-02-16,10,2023-03-03,410.0,10.950000000000001,0.5369863013698626,46.18834080717494,32.14739517153751,20.170000076293945,,,0,0,0,7,d20230216,2018-2026
2023-02-17,1,2023-02-21,407.0,3.8000000000000003,2.0684210526315825,-107.82654680063493,-96.85816876122114,20.020000457763672,,,0,0,0,7,d20230217,2018-2026
2023-02-17,5,2023-02-27,407.0,8.015,1.1590767311291355,-16.277614368859364,-22.41429149563533,20.020000457763672,,,0,0,0,7,d20230217,2018-2026
2023-02-17,10,2023-03-03,407.0,10.454999999999998,0.27546628407460505,72.3992524797547,58.3431642417093,20.020000457763672,,,0,0,0,7,d20230217,2018-2026
